name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
N_M,1.2,0.4875,0.225,2.175,1.16863,0.485077,0.198473,2.13878
TCS_M,1,0.425,0.15,1.85,1.00265,0.424921,0.15281,1.85249
AF_M,0.05,0.02,0.01,0.09,0.0337229,0.0199998,-0.00627668,0.0737224
AF_P,0.005,0.002,0.001,0.009,0.00796877,0.00199999,0.00396878,0.0119688
