name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
N_M,1.2,0.4875,0.225,2.175,1.13649,0.482709,0.17107,2.10191
TCS_M,1,0.425,0.15,1.85,1.00279,0.424896,0.152994,1.85258
AF_M,0.05,0.02,0.01,0.09,0.02,0.0199995,-0.019999,0.059999
AF_P,0.005,0.002,0.001,0.009,0.002,0.00199994,-0.00199988,0.00599988
