name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
N_M,1.2,0.4875,0.225,2.175,1.2,0.486125,0.22775,2.17225
TCS_M,1,0.425,0.15,1.85,1,0.424911,0.150178,1.84982
AF_M,0.05,0.02,0.01,0.09,0.05,0.02,0.0100001,0.0899999
AF_P,0.005,0.002,0.001,0.009,0.005,0.00199999,0.00100003,0.00899997
