0.0 270.15 270.15 270.15 270.15 270.15 270.15 270.15 14.298656560979635 14.298656560979635 14.298656560979635 7.673568863359098 7.673568863359098 7.673568861165598 7.673568857658884
86400.0 268.8641628306 269.5085506411 269.9054171817 270.0415283559 270.1332303051 270.1479476131 270.1496729982 14.298547595347337 14.29859234544521 14.298629004763782 7.673506663040423 7.673558934451079 7.673567639510993 7.673568662903957
172800.0 267.7312290085 268.7579774563 269.5080979582 269.8013116238 270.0618118753 270.1306300921 270.1448655311 14.298495244722499 14.298541510896154 14.298592308304205 7.673383752261194 7.673517915288143 7.673557399284669 7.673565804657604
259200.0 266.7148336105 268.0296072214 269.0746452998 269.5091068866 269.9501208698 270.0950159716 270.1326324774 14.29846428967451 14.298506730617921 14.298560617868157 7.673256636383128 7.673457569843358 7.673536713826326 7.673558573692432
345600.0 265.688138178 267.2870207793 268.6098333047 269.1784170233 269.8037869467 270.0393461364 270.1104963195 14.298441768043855 14.298480362009109 14.298533509333028 7.673135811718901 7.673384781508301 7.673505351880422 7.673545640641426
432000.0 263.7339407204 266.0567771595 267.9231858898 268.7197167007 269.6062839028 269.9591770353 270.0757492335 14.298412754092983 14.298449085382614 14.298502479703453 7.672998863634429 7.673296346541079 7.673462157958135 7.673525724615851
518400.0 263.0046966092 265.323897995 267.3676543363 268.2818547083 269.3777880076 269.8549502499 270.0266856389 14.29840485635512 14.29843523167327 14.298482889445847 7.672892464169037 7.673205839456851 7.673409221219392 7.673498376068403
604800.0 262.1959702898 264.653300197 266.8572912341 267.8635262418 269.1329026469 269.7302508732 269.9630806202 14.298397357792226 14.29842469858133 14.298468011092236 7.6728075489664915 7.673120491610422 7.673350229087333 7.673464206278551
691200.0 260.1496801792 263.3659376022 266.1009788542 267.3241636874 268.8494245016 269.5832238404 269.8842695331 14.29838264887732 14.298408617565414 14.298450015507582 7.672716663811318 7.673034127418131 7.673286100138319 7.673423759157408
777600.0 257.680042475 261.7069778837 265.1170682136 266.6326363983 268.5042688348 269.4072399878 269.7879995557 14.29837019992273 14.298393351082892 14.29843179051811 7.672622654799034 7.672943554302808 7.673216124419036 7.673376987631302
864000.0 255.5192079892 260.0949661328 264.0692712072 265.8562276056 268.0975712409 269.197173467 269.6713744672 14.298362240689004 14.298382320523306 14.298416823305267 7.67253869759813 7.672853051595959 7.6731409486897855 7.67332387880861
950400.0 255.7198256528 259.6778851602 263.4733813655 265.2677051089 267.6901116229 268.9617676314 269.5346642913 14.298362894082576 14.298379907556328 14.298409791908261 7.672486027114727 7.6727760789810775 7.673065878080189 7.673266091538374
1036800.0 256.78138984 259.9841466054 263.2911616782 264.9305054713 267.3375141435 268.7195265495 269.3828033193 14.298366626769445 14.298381664057489 14.298407815773546 7.672459122337405 7.672718244767047 7.672997153998159 7.673206935807751
1123200.0 257.5771239074 260.3594972756 263.2722860485 264.7504669812 267.0539956683 268.4868392247 269.2231326465 14.298369769164843 14.298383934834398 14.298407615351074 7.672445574245266 7.672676624883267 7.672938024257629 7.673149791237916
1209600.0 257.9840209464 260.587882974 263.2686090516 264.6342993192 266.8268525445 268.272193991 269.0624741574 14.298371507372767 14.298385384805949 14.29840757639987 7.672437139803642 7.672646006076989 7.672888601886398 7.673096907984983
1296000.0 257.5458655795 260.3708144876 263.1088192065 264.4702727469 266.6236897748 268.0743659825 268.9047182702 14.298369639493211 14.298384005425891 14.298405911976785 7.672425793923282 7.6726204919981065 7.672846843056879 7.673048969088595
1382400.0 255.9139949489 259.4435256094 262.6241220114 264.1387488253 266.3978302496 267.8825603711 268.7495812264 14.298363541414522 14.298378617915105 14.29840118026255 7.672404326390684 7.672594047687488 7.672809423264405 7.673005259179032
1468800.0 256.7979462279 259.6204357736 262.500543513 263.9395189754 266.1851205307 267.6959996598 268.5966253034 14.29836668894095 14.29837958716975 14.298400044564959 7.6723920682017965 7.672570731789344 7.672775613391395 7.672965150732413
1555200.0 254.4750400085 258.4112656443 261.8940823456 263.5351742858 265.9388952365 267.5061242376 268.4435945872 14.298359073492568 14.298373438928081 14.298394841956076 7.672369031965322 7.672545552690668 7.672743554138477 7.672927695247456
1641600.0 254.5528805684 258.1023874104 261.5297208392 263.1932119206 265.682421695 267.3108611748 268.2886010329 14.298359296944119 14.298372031203067 14.29839198414478 7.67235096070237 7.672521128401423 7.672712813135954 7.672892221739148
1728000.0 256.4037602937 258.894796403 261.670435614 263.1143598321 265.4789278205 267.1223179794 268.1336324136 14.298365243035978 14.298375768810626 14.298393065733915 7.6723468289559165 7.67250288529023 7.672685066602886 7.672858999146984
1814400.0 257.7765558944 259.7276503558 261.9791018052 263.1967696195 265.3476852719 266.9540878988 267.9836619749 14.298370609276894 14.298380187366341 14.298395536353267 7.6723508532833895 7.672491585482999 7.6726617702249715 7.6728287923339415
1900800.0 257.5643710645 259.7979393172 262.0511591997 263.219756333 265.2499913482 266.8076945522 267.8423244393 14.29836971619732 14.298380586228985 14.298396133445744 7.672351982060574 7.672483419668197 7.672642528440987 7.672801925259812
1987200.0 261.3604328941 261.7509827731 262.8560958424 263.6010669762 265.251069213 266.6962395283 267.7151878891 14.29839071806805 14.298393697201101 14.298403387758889 7.67237210962424 7.672483401085978 7.672628478859839 7.672778981034902
2073600.0 264.4156777014 263.7907670099 263.9140184234 264.2194062686 265.3728126658 266.6347560246 267.6098130971 14.298421363973109 14.298413422618312 14.298414901623204 7.672408669170147 7.672493396318521 7.672620939404825 7.672760782067902
2160000.0 264.0433934277 264.1546350275 264.3983641846 264.6415594842 265.5315155862 266.6169971309 267.5295598211 14.298416498323075 14.298417908929112 14.298421128270828 7.672436852512826 7.672507003947837 7.672618788798028 7.672747390960157
2246400.0 266.0759139504 265.3673558818 265.1043309189 265.1353618848 265.7282837817 266.6370317222 267.4749800701 14.298449486609993 14.298435978566312 14.29843158453118 7.672473687367074 7.672524744506944 7.672621215862829 7.672738505566616
2332800.0 263.3341832512 264.327745628 264.9377405196 265.2217011744 265.8649433616 266.6716398715 267.4406217891 14.298408275545652 14.298420176710266 14.298428950783334 7.672480658705507 7.672537674743921 7.672625444695725 7.672733001487478
2419200.0 262.3471309769 263.6384237903 264.6722256786 265.1444985091 265.9259164756 266.7001683558 267.4177584598 14.29839867180106 14.298411648862869 14.298424972418953 7.672474516832481 7.672543622848131 7.672628965643737 7.672729376348199
2505600.0 263.0292872767 263.8323743011 264.7025007869 265.1540632309 265.9605259336 266.7188737272 267.4000336427 14.298405103645244 14.298413917415271 14.298425413088333 7.67247528128658 7.672547045560043 7.672631291629544 7.672726586292768
2592000.0 263.0445413357 263.8828762952 264.735415893 265.1795600378 265.9860111508 266.7301464196 267.3842856847 14.298405257671735 14.298414524106917 14.298425895876772 7.672477321275543 7.672549584349051 7.672632700082827 7.672724122174167
2678400.0 263.3304326049 264.046372544 264.8181517737 265.2322761461 266.012342729 266.7377114953 267.3695664785 14.298408235294161 14.298416535642549 14.298427126711935 7.672481573919461 7.6725522222207765 7.672633648141563 7.672721831471969
