# Observation File: observation.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [s]
# -----------------------------------------------------------------------------
# Observation Name: point -0.01 temperature [K]
# Region: subsurface point -0.01
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.04 temperature [K]
# Region: subsurface point -0.04
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.1 temperature [K]
# Region: subsurface point -0.1
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.2 temperature [K]
# Region: subsurface point -0.2
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.4 temperature [K]
# Region: subsurface point -0.4
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.8 temperature [K]
# Region: subsurface point -0.8
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -1.2 temperature [K]
# Region: subsurface point -1.2
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -1.6 temperature [K]
# Region: subsurface point -1.6
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.01 saturation liquid
# Region: subsurface point -0.01
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.04 saturation liquid
# Region: subsurface point -0.04
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.1 saturation liquid
# Region: subsurface point -0.1
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.2 saturation liquid
# Region: subsurface point -0.2
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.4 saturation liquid
# Region: subsurface point -0.4
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.8 saturation liquid
# Region: subsurface point -0.8
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -1.2 saturation liquid
# Region: subsurface point -1.2
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -1.6 saturation liquid
# Region: subsurface point -1.6
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# =============================================================================
"time [s]" "point -0.01 temperature [K]" "point -0.04 temperature [K]" "point -0.1 temperature [K]" "point -0.2 temperature [K]" "point -0.4 temperature [K]" "point -0.8 temperature [K]" "point -1.2 temperature [K]" "point -1.6 temperature [K]" "point -0.01 saturation liquid" "point -0.04 saturation liquid" "point -0.1 saturation liquid" "point -0.2 saturation liquid" "point -0.4 saturation liquid" "point -0.8 saturation liquid" "point -1.2 saturation liquid" "point -1.6 saturation liquid"
0.000000000000e+00 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 5.608666182152e-02 5.608666182152e-02 5.608666182152e-02 5.608666182152e-02 3.988923531711e-02 3.988923531711e-02 3.988923526507e-02 3.988923518181e-02
8.640000000000e+04 2.685321709594e+02 2.685321709594e+02 2.693038371929e+02 2.698517933569e+02 2.700098181373e+02 2.701222591118e+02 2.701456923563e+02 2.701491878044e+02 5.608423647580e-02 5.608423647580e-02 5.608513259270e-02 5.608603106065e-02 3.988734611240e-02 3.988884673836e-02 3.988917442077e-02 3.988922369609e-02
1.728000000000e+05 2.670743377554e+02 2.670743377554e+02 2.683822012168e+02 2.694138420906e+02 2.697338332847e+02 2.700226230920e+02 2.701167257044e+02 2.701400441640e+02 5.608317689199e-02 5.608317689199e-02 5.608409676372e-02 5.608529130737e-02 3.988409347453e-02 3.988751019155e-02 3.988876987475e-02 3.988909482910e-02
2.592000000000e+05 2.658118100789e+02 2.658118100789e+02 2.675163009831e+02 2.689461388191e+02 2.694066890763e+02 2.698750040115e+02 2.700617643825e+02 2.701188278145e+02 5.608260630595e-02 5.608260630595e-02 5.608343879222e-02 5.608467527052e-02 3.988087303404e-02 3.988568408357e-02 3.988802366515e-02 3.988879888359e-02
3.456000000000e+05 2.647743485793e+02 2.647743485793e+02 2.667607228678e+02 2.684914521753e+02 2.690628833162e+02 2.696933528026e+02 2.699815024952e+02 2.700831269801e+02 5.608226901396e-02 5.608226901396e-02 5.608301355301e-02 5.608419762991e-02 3.987805462755e-02 3.988365642302e-02 3.988698159631e-02 3.988831036653e-02
4.320000000000e+05 2.638297261234e+02 2.638297261234e+02 2.660628519801e+02 2.680471911593e+02 2.687123302957e+02 2.694880724183e+02 2.698788655301e+02 2.700322737039e+02 5.608202872157e-02 5.608202872157e-02 5.608270317137e-02 5.608381503787e-02 3.987563910310e-02 3.988161258591e-02 3.988572535054e-02 3.988763430502e-02
5.184000000000e+05 2.630393435407e+02 2.630393435407e+02 2.654503748774e+02 2.676285830891e+02 2.683676360629e+02 2.692682535830e+02 2.697577356374e+02 2.699668575069e+02 5.608186299252e-02 5.608186299252e-02 5.608247821166e-02 5.608351218437e-02 3.987361569873e-02 3.987966875222e-02 3.988434291049e-02 3.988679718675e-02
6.048000000000e+05 2.623616053576e+02 2.623616053576e+02 2.649090664133e+02 2.672373608895e+02 2.680346981478e+02 2.690408705924e+02 2.696221576952e+02 2.698882494066e+02 5.608174069969e-02 5.608174069969e-02 5.608230789454e-02 5.608326882422e-02 3.987192523204e-02 3.987788137514e-02 3.988291088355e-02 3.988583676092e-02
6.912000000000e+05 2.616605548112e+02 2.616605548112e+02 2.643674056373e+02 2.668501029176e+02 2.677044680300e+02 2.688078103416e+02 2.694750912736e+02 2.697979923397e+02 5.608162976291e-02 5.608162976291e-02 5.608215899225e-02 5.608305840563e-02 3.987045727341e-02 3.987624775406e-02 3.988147986527e-02 3.988479092104e-02
7.776000000000e+05 2.611046869020e+02 2.611046869020e+02 2.638989630621e+02 2.664899726331e+02 2.673872950456e+02 2.685730035865e+02 2.693192901527e+02 2.696976975625e+02 5.608155121538e-02 5.608155121538e-02 5.608204462512e-02 5.608288521377e-02 3.986920893486e-02 3.987477366485e-02 3.988008660449e-02 3.988369448107e-02
