# Observation File: observation.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [s]
# -----------------------------------------------------------------------------
# Observation Name: point -0.01 temperature [K]
# Region: subsurface point -0.01
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.04 temperature [K]
# Region: subsurface point -0.04
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.1 temperature [K]
# Region: subsurface point -0.1
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.2 temperature [K]
# Region: subsurface point -0.2
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.4 temperature [K]
# Region: subsurface point -0.4
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.8 temperature [K]
# Region: subsurface point -0.8
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -1.2 temperature [K]
# Region: subsurface point -1.2
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -1.6 temperature [K]
# Region: subsurface point -1.6
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.01 saturation liquid
# Region: subsurface point -0.01
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.04 saturation liquid
# Region: subsurface point -0.04
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.1 saturation liquid
# Region: subsurface point -0.1
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.2 saturation liquid
# Region: subsurface point -0.2
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.4 saturation liquid
# Region: subsurface point -0.4
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.8 saturation liquid
# Region: subsurface point -0.8
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -1.2 saturation liquid
# Region: subsurface point -1.2
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -1.6 saturation liquid
# Region: subsurface point -1.6
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# =============================================================================
"time [s]" "point -0.01 temperature [K]" "point -0.04 temperature [K]" "point -0.1 temperature [K]" "point -0.2 temperature [K]" "point -0.4 temperature [K]" "point -0.8 temperature [K]" "point -1.2 temperature [K]" "point -1.6 temperature [K]" "point -0.01 saturation liquid" "point -0.04 saturation liquid" "point -0.1 saturation liquid" "point -0.2 saturation liquid" "point -0.4 saturation liquid" "point -0.8 saturation liquid" "point -1.2 saturation liquid" "point -1.6 saturation liquid"
0.000000000000e+00 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 5.608666182152e-02 5.608666182152e-02 5.608666182152e-02 5.608666182152e-02 1.590354121891e-01 1.590354121891e-01 1.590354121436e-01 1.590354120706e-01
8.640000000000e+04 2.685330788765e+02 2.685330788765e+02 2.693051865042e+02 2.698538925643e+02 2.700044018615e+02 2.701199432703e+02 2.701460475994e+02 2.701493726618e+02 5.608423734996e-02 5.608423734996e-02 5.608513448309e-02 5.608603509226e-02 1.590336962463e-01 1.590350437306e-01 1.590353632388e-01 1.590354042995e-01
1.728000000000e+05 2.670755847506e+02 2.670755847506e+02 2.683838587466e+02 2.694159475146e+02 2.697199432371e+02 2.700144850443e+02 2.701186386423e+02 2.701417238813e+02 5.608317757600e-02 5.608317757600e-02 5.608409825863e-02 5.608529443859e-02 1.590307762480e-01 1.590338090895e-01 1.590350276920e-01 1.590353098177e-01
2.592000000000e+05 2.658123368035e+02 2.658123368035e+02 2.675169375860e+02 2.689466007780e+02 2.693836529061e+02 2.698596952873e+02 2.700659896833e+02 2.701234262779e+02 5.608260650207e-02 5.608260650207e-02 5.608343919987e-02 5.608467580972e-02 1.590279057981e-01 1.590321446889e-01 1.590344002968e-01 1.590350857821e-01
3.456000000000e+05 2.647733473512e+02 2.647733473512e+02 2.667592731877e+02 2.684890247517e+02 2.690309673836e+02 2.696704793093e+02 2.699884484679e+02 2.700919584516e+02 5.608226872980e-02 5.608226872980e-02 5.608301283613e-02 5.608419533611e-02 1.590254086236e-01 1.590303162956e-01 1.590335152554e-01 1.590347069164e-01
4.320000000000e+05 2.638268174774e+02 2.638268174774e+02 2.660587520164e+02 2.680412567493e+02 2.686718798995e+02 2.694576566723e+02 2.698886486312e+02 2.700463667649e+02 5.608202805877e-02 5.608202805877e-02 5.608270153287e-02 5.608381038862e-02 1.590232781197e-01 1.590284886926e-01 1.590324396080e-01 1.590341719690e-01
5.184000000000e+05 2.630344340849e+02 2.630344340849e+02 2.654433610135e+02 2.676187878019e+02 2.683193280669e+02 2.692306429928e+02 2.697703005012e+02 2.699869145774e+02 5.608186204611e-02 5.608186204611e-02 5.608247584778e-02 5.608350566011e-02 1.590215004824e-01 1.590267625432e-01 1.590312483831e-01 1.590334981274e-01
6.048000000000e+05 2.623547821916e+02 2.623547821916e+02 2.648991137246e+02 2.672236310521e+02 2.679792854783e+02 2.689965727103e+02 2.696372811001e+02 2.699146552769e+02 5.608173954862e-02 5.608173954862e-02 5.608230497755e-02 5.608326088162e-02 1.590200201625e-01 1.590251843157e-01 1.590300075933e-01 1.590327132885e-01
6.912000000000e+05 2.616520095078e+02 2.616520095078e+02 2.643546874821e+02 2.668326423664e+02 2.676423001553e+02 2.687572046838e+02 2.694925868786e+02 2.698309217455e+02 5.608162849633e-02 5.608162849633e-02 5.608215572202e-02 5.608304954129e-02 1.590187375584e-01 1.590237479492e-01 1.590287628595e-01 1.590318476137e-01
7.776000000000e+05 2.610945723754e+02 2.610945723754e+02 2.638835914112e+02 2.664688282544e+02 2.673190939533e+02 2.685165881150e+02 2.693389081096e+02 2.697371462690e+02 5.608154985504e-02 5.608154985504e-02 5.608204107323e-02 5.608287563995e-02 1.590176495479e-01 1.590224567530e-01 1.590275468341e-01 1.590309297780e-01
