iteration,_is_super,_lambda,_scale_factor,alpha_p,alpha_m,n_p,n_m,wr_p,wr_m,tcs_p,tcs_m,tcd_p,tcd_m,af_p,af_m,auf_p,auf_m,por_p,por_m,perm_p,perm_m,den_p,den_m
2,0,1000,0.75,0.00674516,0.00213608,2.04974,2.05027,0.226485,0.160482,0.441655,0.951936,0.103059,0.984312,1.50508,1.49939,0.4859,0.698884,0.638007,0.480813,1.35346e-11,2.5e-14,900,1900
3,0,0.1,1,0.0025,0.00237498,2.0489,2.05027,0.229431,0.162234,0.446885,0.951591,0.10731,0.983982,1.50487,1.49939,0.483698,0.698884,0.638243,0.481917,1.33666e-11,2.5e-14,900,1900
3,0,0.1,0.75,0.00355847,0.00232064,2.04911,2.05027,0.228695,0.161796,0.445578,0.951677,0.106247,0.984065,1.50492,1.49939,0.484249,0.698884,0.638184,0.481641,1.33666e-11,2.5e-14,900,1900
3,0,1,1,0.0025,0.0025204,2.04952,2.05026,0.227315,0.160907,0.442465,0.95186,0.103739,0.984274,1.50505,1.49939,0.485552,0.698884,0.638239,0.48096,1.33666e-11,2.5e-14,900,1900
3,0,1,0.75,0.00355847,0.0024297,2.04957,2.05026,0.227108,0.160801,0.442263,0.951879,0.103569,0.984284,1.50505,1.49939,0.485639,0.698884,0.638181,0.480923,1.33666e-11,2.5e-14,900,1900
3,0,10,1,0.00267456,0.0031936,2.04959,2.05027,0.226925,0.160659,0.441957,0.951901,0.103316,0.984302,1.50506,1.49939,0.485768,0.698884,0.638188,0.480843,1.33666e-11,2.5e-14,900,1900
3,0,10,0.75,0.00368939,0.0029346,2.04963,2.05027,0.226816,0.160615,0.441881,0.951909,0.103252,0.984304,1.50507,1.49939,0.485801,0.698884,0.638143,0.480836,1.33666e-11,2.5e-14,900,1900
3,0,100,1,0.00604687,0.00290988,2.04972,2.05027,0.226557,0.160515,0.441703,0.95193,0.1031,0.984311,1.50507,1.49939,0.485879,0.698884,0.638037,0.480813,1.33666e-11,2.5e-14,900,1900
3,0,100,0.75,0.00621862,0.00272182,2.04972,2.05027,0.22654,0.160507,0.441691,0.951931,0.10309,0.984311,1.50507,1.49939,0.485884,0.698884,0.63803,0.480813,1.33666e-11,2.5e-14,900,1900
3,0,1000,1,0.00666441,0.00229135,2.04974,2.05027,0.226494,0.160486,0.441661,0.951935,0.103064,0.984312,1.50508,1.49939,0.485897,0.698884,0.63801,0.480812,1.33666e-11,2.5e-14,900,1900
3,0,1000,0.75,0.00668177,0.00225791,2.04974,2.05027,0.226492,0.160485,0.441659,0.951935,0.103063,0.984312,1.50508,1.49939,0.485898,0.698884,0.63801,0.480813,1.33666e-11,2.5e-14,900,1900
4,0,0.1,1,0.0025,0.00278819,2.02347,2.05053,0.239233,0.17365,0.479781,0.947455,0.131202,0.982292,1.50217,1.49951,0.470365,0.698779,0.659552,0.483662,1.33666e-11,2.5e-14,900,1900
4,0,0.1,0.75,0.0025,0.00268489,2.02983,2.05047,0.236783,0.170796,0.471557,0.948489,0.125229,0.982714,1.50285,1.49948,0.473698,0.698805,0.654224,0.483226,1.33666e-11,2.5e-14,900,1900
4,0,1,1,0.0025,0.0031936,2.04652,2.05027,0.231367,0.163931,0.450185,0.95115,0.109708,0.983854,1.50462,1.49941,0.482374,0.698874,0.640544,0.48213,1.33666e-11,2.5e-14,900,1900
4,0,1,0.75,0.0025,0.00298895,2.04711,2.05027,0.230883,0.163507,0.44936,0.95126,0.109109,0.983886,1.50468,1.49941,0.482705,0.698877,0.639968,0.482077,1.33666e-11,2.5e-14,900,1900
4,0,10,1,0.0025,0.0031936,2.04865,2.05028,0.229654,0.162431,0.447234,0.951544,0.107564,0.983969,1.50485,1.49939,0.483558,0.698883,0.638486,0.481935,1.33666e-11,2.5e-14,900,1900
4,0,10,0.75,0.0025,0.00298895,2.04871,2.05027,0.229598,0.162382,0.447147,0.951556,0.107501,0.983972,1.50485,1.49939,0.483593,0.698883,0.638425,0.48193,1.33666e-11,2.5e-14,900,1900
4,0,100,1,0.0025,0.0028694,2.04887,2.05027,0.22946,0.162264,0.446929,0.951585,0.107342,0.983981,1.50487,1.49939,0.483681,0.698884,0.638271,0.481916,1.33666e-11,2.5e-14,900,1900
4,0,100,0.75,0.0025,0.0027458,2.04887,2.05027,0.229453,0.162256,0.446918,0.951587,0.107334,0.983981,1.50487,1.49939,0.483685,0.698884,0.638264,0.481916,1.33666e-11,2.5e-14,900,1900
4,0,1000,1,0.0025,0.00245896,2.04889,2.05027,0.229434,0.162238,0.44689,0.95159,0.107313,0.983982,1.50487,1.49939,0.483696,0.698884,0.638246,0.481916,1.33666e-11,2.5e-14,900,1900
4,0,1000,0.75,0.0025,0.00243797,2.04889,2.05027,0.229434,0.162237,0.446889,0.951591,0.107312,0.983982,1.50487,1.49939,0.483697,0.698884,0.638245,0.481916,1.33666e-11,2.5e-14,900,1900
5,0,0.1,1,0.0025,0.0031936,2.00626,2.04862,0.240088,0.178483,0.501051,0.945008,0.145694,0.981075,1.50081,1.49961,0.463006,0.698779,0.672341,0.484643,1.33666e-11,2.5e-14,900,1900
5,0,0.1,0.75,0.0025,0.00309225,2.01056,2.0491,0.239874,0.177275,0.495733,0.94562,0.142071,0.981379,1.50115,1.49958,0.464846,0.698779,0.669144,0.484397,1.33666e-11,2.5e-14,900,1900
5,0,1,1,0.0025,0.0031936,2.02242,2.05043,0.23957,0.174165,0.481146,0.947286,0.132148,0.982232,1.50208,1.49952,0.469883,0.698779,0.660423,0.483733,1.33666e-11,2.5e-14,900,1900
5,0,1,0.75,0.0025,0.00309225,2.02268,2.05046,0.239486,0.174037,0.480805,0.947329,0.131912,0.982247,1.50211,1.49952,0.470003,0.698779,0.660205,0.483715,1.33666e-11,2.5e-14,900,1900
5,0,10,1,0.0025,0.0031936,2.02336,2.05052,0.239277,0.173716,0.479933,0.947436,0.131308,0.982285,1.50216,1.49951,0.470311,0.698779,0.659648,0.483668,1.33666e-11,2.5e-14,900,1900
5,0,10,0.75,0.0025,0.00309225,2.02339,2.05053,0.239266,0.173699,0.479895,0.947441,0.131282,0.982287,1.50216,1.49951,0.470325,0.698779,0.659624,0.483666,1.33666e-11,2.5e-14,900,1900
5,0,100,1,0.0025,0.0031936,2.02345,2.05053,0.239245,0.17367,0.479818,0.947451,0.131228,0.98229,1.50217,1.49951,0.470352,0.698779,0.659573,0.483661,1.33666e-11,2.5e-14,900,1900
5,0,100,0.75,0.0025,0.00309225,2.02345,2.05053,0.239242,0.173665,0.479809,0.947452,0.131222,0.982291,1.50217,1.49951,0.470355,0.698779,0.659568,0.483661,1.33666e-11,2.5e-14,900,1900
5,0,1000,1,0.0025,0.00285217,2.02347,2.05053,0.239235,0.173652,0.479785,0.947454,0.131205,0.982292,1.50217,1.49951,0.470364,0.698779,0.659554,0.483662,1.33666e-11,2.5e-14,900,1900
5,0,1000,0.75,0.0025,0.00283618,2.02347,2.05053,0.239234,0.173652,0.479784,0.947454,0.131204,0.982292,1.50217,1.49951,0.470364,0.698779,0.659553,0.483662,1.33666e-11,2.5e-14,900,1900
6,0,0.1,1,0.0025,0.0031936,1.98317,2.04735,0.236825,0.180563,0.523072,0.941975,0.159715,0.978737,1.49925,1.49962,0.454561,0.698779,0.688384,0.485811,1.33666e-11,2.5e-14,900,1900
6,0,0.1,0.75,0.0025,0.0031936,1.98894,2.04767,0.237641,0.180043,0.517567,0.942733,0.15621,0.979321,1.49964,1.49962,0.456672,0.698779,0.684373,0.485519,1.33666e-11,2.5e-14,900,1900
6,0,1,1,0.0025,0.0031936,2.00372,2.0486,0.240166,0.179225,0.503715,0.944642,0.147394,0.980859,1.50061,1.49962,0.461985,0.698779,0.674217,0.484637,1.33666e-11,2.5e-14,900,1900
6,0,1,0.75,0.0025,0.0031936,2.00435,2.0486,0.240146,0.17904,0.503049,0.944733,0.146969,0.980913,1.50066,1.49961,0.46224,0.698779,0.673748,0.484639,1.33666e-11,2.5e-14,900,1900
6,0,10,1,0.0025,0.0031936,2.006,2.04862,0.240104,0.178568,0.501324,0.94497,0.145869,0.981054,1.50079,1.49961,0.462902,0.698779,0.672533,0.484641,1.33666e-11,2.5e-14,900,1900
6,0,10,0.75,0.0025,0.0031936,2.00606,2.04862,0.2401,0.178547,0.501256,0.94498,0.145825,0.981059,1.50079,1.49961,0.462928,0.698779,0.672485,0.484641,1.33666e-11,2.5e-14,900,1900
6,0,100,1,0.0025,0.0031936,2.00623,2.04862,0.240089,0.178491,0.501078,0.945004,0.145712,0.981073,1.50081,1.49961,0.462996,0.698779,0.67236,0.484642,1.33666e-11,2.5e-14,900,1900
6,0,100,0.75,0.0025,0.0031936,2.00624,2.04862,0.240089,0.178489,0.501071,0.945005,0.145707,0.981074,1.50081,1.49961,0.462998,0.698779,0.672355,0.484643,1.33666e-11,2.5e-14,900,1900
6,0,1000,1,0.0025,0.0031936,2.00625,2.04862,0.240088,0.178484,0.501053,0.945007,0.145696,0.981075,1.50081,1.49961,0.463005,0.698779,0.672343,0.484643,1.33666e-11,2.5e-14,900,1900
6,0,1000,0.75,0.0025,0.0031936,2.00625,2.04862,0.240088,0.178483,0.501053,0.945008,0.145696,0.981075,1.50081,1.49961,0.463006,0.698779,0.672342,0.484643,1.33666e-11,2.5e-14,900,1900
7,0,0.1,1,0.0025,0.00269996,1.96066,2.0462,0.230644,0.182415,0.542689,0.939177,0.172143,0.976389,1.49775,1.49964,0.446759,0.698796,0.703044,0.481504,1.33666e-11,2.5e-14,900,1900
7,0,0.1,0.75,0.0025,0.00282337,1.96629,2.04649,0.232189,0.181952,0.537785,0.939877,0.169036,0.976976,1.49813,1.49964,0.448709,0.698791,0.699379,0.482581,1.33666e-11,2.5e-14,900,1900
7,0,1,1,0.0025,0.00301079,1.98069,2.04723,0.236259,0.180872,0.525266,0.941651,0.161105,0.978514,1.49908,1.49963,0.453689,0.698781,0.690057,0.485358,1.33666e-11,2.5e-14,900,1900
7,0,1,0.75,0.0025,0.00305649,1.98131,2.04726,0.236401,0.180794,0.524718,0.941732,0.160758,0.97857,1.49912,1.49962,0.453907,0.69878,0.689639,0.485472,1.33666e-11,2.5e-14,900,1900
7,0,10,1,0.0025,0.00306997,1.98292,2.04734,0.236769,0.180594,0.523293,0.941942,0.159855,0.978714,1.49924,1.49962,0.454473,0.698779,0.688554,0.485767,1.33666e-11,2.5e-14,900,1900
7,0,10,0.75,0.0025,0.00310088,1.98298,2.04734,0.236783,0.180586,0.523238,0.94195,0.15982,0.97872,1.49924,1.49962,0.454495,0.698779,0.688512,0.485778,1.33666e-11,2.5e-14,900,1900
7,0,100,1,0.0025,0.00314617,1.98314,2.04735,0.236819,0.180565,0.523094,0.941971,0.159729,0.978734,1.49925,1.49962,0.454552,0.698779,0.688401,0.485807,1.33666e-11,2.5e-14,900,1900
7,0,100,0.75,0.0025,0.00315803,1.98315,2.04735,0.236821,0.180565,0.523089,0.941972,0.159725,0.978735,1.49925,1.49962,0.454554,0.698779,0.688397,0.485808,1.33666e-11,2.5e-14,900,1900
7,0,1000,1,0.0025,0.0031869,1.98317,2.04735,0.236824,0.180563,0.523075,0.941974,0.159716,0.978736,1.49925,1.49962,0.45456,0.698779,0.688386,0.485811,1.33666e-11,2.5e-14,900,1900
7,0,1000,0.75,0.0025,0.00318858,1.98317,2.04735,0.236824,0.180563,0.523074,0.941974,0.159716,0.978736,1.49925,1.49962,0.45456,0.698779,0.688386,0.485811,1.33666e-11,2.5e-14,900,1900
8,0,0.1,1,0.0025,0.00258257,1.95077,2.04552,0.227423,0.182453,0.550451,0.937961,0.176791,0.975352,1.49712,1.49964,0.443493,0.698796,0.709028,0.48169,1.33666e-11,2.5e-14,900,1900
8,0,0.1,0.75,0.0025,0.00261192,1.95324,2.04569,0.228228,0.182444,0.548511,0.938265,0.175629,0.975611,1.49728,1.49964,0.44431,0.698796,0.707532,0.481644,1.33666e-11,2.5e-14,900,1900
8,0,1,1,0.0025,0.00260293,1.95821,2.04605,0.229814,0.182517,0.544618,0.938872,0.173294,0.976165,1.49758,1.49965,0.445954,0.698796,0.704564,0.481529,1.33666e-11,2.5e-14,900,1900
8,0,1,0.75,0.0025,0.00262718,1.95882,2.04609,0.230022,0.182491,0.544136,0.938948,0.173006,0.976221,1.49763,1.49964,0.446155,0.698796,0.704184,0.481523,1.33666e-11,2.5e-14,900,1900
8,0,10,1,0.0025,0.00263167,1.96041,2.04619,0.230559,0.182426,0.542883,0.939146,0.172259,0.976367,1.49774,1.49964,0.446677,0.698796,0.703198,0.481507,1.33666e-11,2.5e-14,900,1900
8,0,10,0.75,0.0025,0.00264874,1.96048,2.04619,0.23058,0.182423,0.542835,0.939154,0.17223,0.976373,1.49774,1.49964,0.446698,0.698796,0.70316,0.481506,1.33666e-11,2.5e-14,900,1900
8,0,100,1,0.0025,0.00266927,1.96064,2.0462,0.230635,0.182416,0.542708,0.939174,0.172154,0.976387,1.49775,1.49964,0.44675,0.698796,0.70306,0.481505,1.33666e-11,2.5e-14,900,1900
8,0,100,0.75,0.0025,0.00267694,1.96064,2.0462,0.230637,0.182416,0.542703,0.939175,0.172151,0.976388,1.49775,1.49964,0.446753,0.698796,0.703056,0.481505,1.33666e-11,2.5e-14,900,1900
8,0,1000,1,0.0025,0.00269528,1.96066,2.0462,0.230643,0.182415,0.542691,0.939177,0.172144,0.976389,1.49775,1.49964,0.446758,0.698796,0.703046,0.481504,1.33666e-11,2.50023e-14,900,1900
8,0,1000,0.75,0.0025,0.00269645,1.96066,2.0462,0.230643,0.182415,0.54269,0.939177,0.172144,0.976389,1.49775,1.49964,0.446758,0.698796,0.703045,0.481504,1.33666e-11,2.50017e-14,900,1900
9,0,0.1,1,0.0025,0.00236934,1.9286,2.04428,0.220505,0.182506,0.567858,0.935236,0.176791,0.973152,1.49553,1.49964,0.436568,0.698796,0.721785,0.48188,1.33666e-11,2.5e-14,900,1900
9,0,0.1,0.75,0.0025,0.00242265,1.93414,2.04459,0.222235,0.182493,0.563506,0.935918,0.176791,0.973702,1.49592,1.49964,0.438299,0.698796,0.718595,0.481833,1.33666e-11,2.5e-14,900,1900
9,0,1,1,0.0025,0.00247939,1.94831,2.04539,0.226592,0.18252,0.552338,0.937663,0.176791,0.975136,1.49693,1.49964,0.442745,0.698796,0.710493,0.481696,1.33666e-11,2.5e-14,900,1900
9,0,1,0.75,0.0025,0.00250518,1.94892,2.04543,0.2268,0.182503,0.551866,0.937738,0.176791,0.97519,1.49698,1.49964,0.442932,0.698796,0.710127,0.481694,1.33666e-11,2.5e-14,900,1900
9,0,10,1,0.0025,0.00250184,1.95052,2.04551,0.227338,0.18246,0.550641,0.937931,0.176791,0.97533,1.4971,1.49964,0.443418,0.698796,0.709176,0.481691,1.33666e-11,2.5e-14,900,1900
9,0,10,0.75,0.0025,0.00252202,1.95058,2.04551,0.227359,0.182458,0.550594,0.937939,0.176791,0.975336,1.4971,1.49964,0.443437,0.698796,0.709139,0.481691,1.33666e-11,2.5e-14,900,1900
9,0,100,1,0.0025,0.00254484,1.95074,2.04552,0.227414,0.182454,0.55047,0.937958,0.176791,0.97535,1.49711,1.49964,0.443486,0.698796,0.709043,0.481691,1.33666e-11,2.5e-14,900,1900
9,0,100,0.75,0.0025,0.00255427,1.95075,2.04552,0.227417,0.182454,0.550465,0.937959,0.176791,0.97535,1.49712,1.49964,0.443488,0.698796,0.709039,0.481691,1.33666e-11,2.5e-14,900,1900
9,0,1000,1,0.0025,0.00257655,1.95076,2.04552,0.227422,0.182453,0.550453,0.937961,0.176791,0.975352,1.49712,1.49964,0.443493,0.698796,0.709029,0.48169,1.33666e-11,2.5e-14,900,1900
9,0,1000,0.75,0.0025,0.00257806,1.95076,2.04552,0.227422,0.182453,0.550453,0.937961,0.176791,0.975352,1.49712,1.49964,0.443493,0.698796,0.709029,0.48169,1.33666e-11,2.5e-14,900,1900
10,0,0.1,1,0.0025,0.00222359,1.907,2.04315,0.210292,0.182286,0.583775,0.932644,0.176791,0.971166,1.49414,1.49966,0.429517,0.698796,0.734757,0.482856,1.33666e-11,2.5e-14,900,1900
10,0,0.1,0.75,0.0025,0.00226002,1.9124,2.04343,0.212846,0.182341,0.579796,0.933292,0.176791,0.971663,1.49448,1.49965,0.43128,0.698796,0.731514,0.482612,1.33666e-11,2.5e-14,900,1900
10,0,1,1,0.0025,0.00229356,1.92618,2.04416,0.219061,0.182533,0.569586,0.934954,0.176791,0.972956,1.49535,1.49965,0.435808,0.698796,0.723222,0.481972,1.33666e-11,2.5e-14,900,1900
10,0,1,0.75,0.0025,0.0023125,1.92679,2.04419,0.219422,0.182526,0.569154,0.935024,0.176791,0.973005,1.49539,1.49964,0.435998,0.698796,0.722863,0.481949,1.33666e-11,2.5e-14,900,1900
10,0,10,1,0.0025,0.00230664,1.92836,2.04427,0.220353,0.182509,0.568032,0.935208,0.176791,0.973132,1.49551,1.49964,0.436491,0.698796,0.721929,0.48189,1.33666e-11,2.5e-14,900,1900
10,0,10,0.75,0.0025,0.00232231,1.92842,2.04427,0.220391,0.182508,0.567988,0.935215,0.176791,0.973137,1.49551,1.49964,0.43651,0.698796,0.721893,0.481887,1.33666e-11,2.5e-14,900,1900
10,0,100,1,0.0025,0.00233727,1.92858,2.04428,0.22049,0.182506,0.567875,0.935233,0.176791,0.97315,1.49552,1.49964,0.43656,0.698796,0.721799,0.481881,1.33666e-11,2.5e-14,900,1900
10,0,100,0.75,0.0025,0.00234529,1.92859,2.04428,0.220494,0.182506,0.567871,0.935234,0.176791,0.973151,1.49552,1.49964,0.436562,0.698796,0.721795,0.481881,1.33666e-11,2.5e-14,900,1900
10,0,1000,1,0.0025,0.00236385,1.9286,2.04428,0.220504,0.182506,0.567859,0.935236,0.176792,0.973152,1.49552,1.49964,0.436567,0.698796,0.721786,0.48188,1.33666e-11,2.5e-14,900,1900
10,0,1000,0.75,0.0025,0.00236522,1.9286,2.04428,0.220504,0.182506,0.567859,0.935236,0.176792,0.973152,1.49552,1.49964,0.436567,0.698796,0.721786,0.48188,1.33666e-11,2.5e-14,900,1900
11,0,0.1,1,0.0025,0.00237639,1.88642,2.04152,0.203087,0.178994,0.598225,0.930582,0.176791,0.968988,1.49381,1.49929,0.423829,0.699106,0.746536,0.486466,1.33666e-11,2.5e-14,900,1900
11,0,0.1,0.75,0.0025,0.00233819,1.89157,2.04192,0.204888,0.179817,0.594613,0.931098,0.176791,0.969532,1.49389,1.49938,0.425251,0.699028,0.743592,0.485564,1.33666e-11,2.5e-14,900,1900
11,0,1,1,0.0025,0.00238952,1.90466,2.04298,0.209286,0.181873,0.58533,0.932421,0.176791,0.970948,1.49407,1.49962,0.428904,0.698827,0.736145,0.48319,1.33666e-11,2.5e-14,900,1900
11,0,1,0.75,0.0025,0.00234804,1.90525,2.04302,0.209537,0.181976,0.584941,0.932477,0.176791,0.971002,1.49409,1.49963,0.429058,0.698819,0.735798,0.483107,1.33666e-11,2.5e-14,900,1900
11,0,10,1,0.0025,0.00237578,1.90677,2.04313,0.210188,0.182245,0.583933,0.932622,0.176791,0.971144,1.49413,1.49965,0.429455,0.698799,0.734898,0.482888,1.33666e-11,2.5e-14,900,1900
11,0,10,0.75,0.0025,0.00233773,1.90682,2.04313,0.210214,0.182255,0.583893,0.932627,0.176791,0.97115,1.49413,1.49965,0.42947,0.698798,0.734863,0.48288,1.33666e-11,2.5e-14,900,1900
11,0,100,1,0.0025,0.00230691,1.90698,2.04315,0.210282,0.182283,0.583791,0.932642,0.176791,0.971164,1.49414,1.49966,0.42951,0.698796,0.734772,0.482859,1.33666e-11,2.5e-14,900,1900
11,0,100,0.75,0.0025,0.00228608,1.90698,2.04315,0.210285,0.182284,0.583787,0.932643,0.176791,0.971164,1.49414,1.49966,0.429512,0.698796,0.734768,0.482858,1.33666e-11,2.5e-14,900,1900
11,0,1000,1,0.0025,0.00223867,1.907,2.04315,0.210291,0.182286,0.583777,0.932644,0.176791,0.971166,1.49414,1.49966,0.429516,0.698796,0.734759,0.482856,1.33666e-11,2.5e-14,900,1900
11,0,1000,0.75,0.0025,0.0022349,1.907,2.04315,0.210292,0.182286,0.583776,0.932644,0.176791,0.971166,1.49414,1.49966,0.429516,0.698796,0.734759,0.482856,1.33666e-11,2.5e-14,900,1900
12,0,0.1,1,0.0025,0.00215788,1.86664,2.04036,0.195853,0.178765,0.611441,0.928202,0.176791,0.966957,1.49346,1.49919,0.417639,0.699122,0.756694,0.4879,1.33666e-11,2.5e-14,900,1900
12,0,0.1,0.75,0.0025,0.00221251,1.87159,2.04065,0.197662,0.178822,0.608137,0.928797,0.176791,0.967465,1.49355,1.49922,0.419186,0.699118,0.754154,0.487541,1.33666e-11,2.5e-14,900,1900
12,0,1,1,0.0025,0.0022114,1.88416,2.0414,0.201992,0.179022,0.599669,0.930325,0.176791,0.968788,1.49374,1.49928,0.423161,0.699106,0.747744,0.486617,1.33666e-11,2.5e-14,900,1900
12,0,1,0.75,0.0025,0.00225265,1.88472,2.04143,0.202266,0.179015,0.599308,0.930389,0.176791,0.968838,1.49376,1.49929,0.423328,0.699106,0.747442,0.486579,1.33666e-11,2.5e-14,900,1900
