# Observation File: observation.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [s]
# -----------------------------------------------------------------------------
# Observation Name: point -0.01 temperature [K]
# Region: subsurface point -0.01
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.04 temperature [K]
# Region: subsurface point -0.04
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.1 temperature [K]
# Region: subsurface point -0.1
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.2 temperature [K]
# Region: subsurface point -0.2
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.4 temperature [K]
# Region: subsurface point -0.4
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.8 temperature [K]
# Region: subsurface point -0.8
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -1.2 temperature [K]
# Region: subsurface point -1.2
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -1.6 temperature [K]
# Region: subsurface point -1.6
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.01 saturation liquid
# Region: subsurface point -0.01
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.04 saturation liquid
# Region: subsurface point -0.04
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.1 saturation liquid
# Region: subsurface point -0.1
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.2 saturation liquid
# Region: subsurface point -0.2
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.4 saturation liquid
# Region: subsurface point -0.4
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.8 saturation liquid
# Region: subsurface point -0.8
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -1.2 saturation liquid
# Region: subsurface point -1.2
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -1.6 saturation liquid
# Region: subsurface point -1.6
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# =============================================================================
"time [s]" "point -0.01 temperature [K]" "point -0.04 temperature [K]" "point -0.1 temperature [K]" "point -0.2 temperature [K]" "point -0.4 temperature [K]" "point -0.8 temperature [K]" "point -1.2 temperature [K]" "point -1.6 temperature [K]" "point -0.01 saturation liquid" "point -0.04 saturation liquid" "point -0.1 saturation liquid" "point -0.2 saturation liquid" "point -0.4 saturation liquid" "point -0.8 saturation liquid" "point -1.2 saturation liquid" "point -1.6 saturation liquid"
0.000000000000e+00 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 5.608666182152e-02 5.608666182152e-02 5.608666182152e-02 5.608666182152e-02 1.590354121891e-01 1.590354121891e-01 1.590354121436e-01 1.590354120706e-01
8.640000000000e+04 2.685342690222e+02 2.685342690222e+02 2.693069790337e+02 2.698570156345e+02 2.700090487964e+02 2.701208092078e+02 2.701440011194e+02 2.701484575589e+02 5.608423849639e-02 5.608423849639e-02 5.608513699654e-02 5.608604110000e-02 1.590337486050e-01 1.590350542119e-01 1.590353379686e-01 1.590353929697e-01
1.728000000000e+05 2.670838883514e+02 2.670838883514e+02 2.683951613274e+02 2.694325480610e+02 2.697408413901e+02 2.700237910366e+02 2.701097224557e+02 2.701348936151e+02 5.608318213807e-02 5.608318213807e-02 5.608410848077e-02 5.608531925456e-02 1.590309745830e-01 1.590339143257e-01 1.590349198748e-01 1.590352258620e-01
2.592000000000e+05 2.658324481283e+02 2.658324481283e+02 2.675442078684e+02 2.689848131010e+02 2.694293698914e+02 2.698848500509e+02 2.700489309300e+02 2.701063557039e+02 5.608261401209e-02 5.608261401209e-02 5.608345675179e-02 5.608472083581e-02 1.590282665724e-01 1.590324034268e-01 1.590342016980e-01 1.590348792595e-01
3.456000000000e+05 2.648083614731e+02 2.648083614731e+02 2.668074797408e+02 2.685552538128e+02 2.691080904216e+02 2.697181272958e+02 2.699643361961e+02 2.700616048544e+02 5.608227870876e-02 5.608227870876e-02 5.608303685480e-02 5.608425881049e-02 1.590259190247e-01 1.590307559565e-01 1.590332490418e-01 1.590343489629e-01
4.320000000000e+05 2.638785488503e+02 2.638785488503e+02 2.661313689481e+02 2.681402073447e+02 2.687852748623e+02 2.695331644535e+02 2.698600324117e+02 2.700012643904e+02 5.608203991069e-02 5.608203991069e-02 5.608273084412e-02 5.608388938657e-02 1.590239150554e-01 1.590291100111e-01 1.590321435172e-01 1.590336583827e-01
5.184000000000e+05 2.631032726218e+02 2.631032726218e+02 2.655422976575e+02 2.677534526773e+02 2.684720957129e+02 2.693380390057e+02 2.697404869682e+02 2.699270288796e+02 5.608187540295e-02 5.608187540295e-02 5.608250960587e-02 5.608359748414e-02 1.590222401723e-01 1.590275504771e-01 1.590309616548e-01 1.590328451239e-01
6.048000000000e+05 2.624402929902e+02 2.624402929902e+02 2.650251023335e+02 2.673955805445e+02 2.681730731894e+02 2.691386256587e+02 2.696098393055e+02 2.698410660034e+02 5.608175408318e-02 5.608175408318e-02 5.608234244421e-02 5.608336315895e-02 1.590208414894e-01 1.590261167085e-01 1.590297635079e-01 1.590319500990e-01
6.912000000000e+05 2.617537162422e+02 2.617537162422e+02 2.645080254948e+02 2.670428147607e+02 2.678781856548e+02 2.689358081935e+02 2.694707142991e+02 2.697453047140e+02 5.608164369780e-02 5.608164369780e-02 5.608219580841e-02 5.608315969602e-02 1.590196210143e-01 1.590248006472e-01 1.590285834290e-01 1.590310075714e-01
7.776000000000e+05 2.612117988883e+02 2.612117988883e+02 2.640640366969e+02 2.667173928077e+02 2.675972619946e+02 2.687329447283e+02 2.693255737187e+02 2.696415527192e+02 5.608156576660e-02 5.608156576660e-02 5.608208354603e-02 5.608299226909e-02 1.590185812535e-01 1.590236077496e-01 1.590274460438e-01 1.590300458820e-01
8.640000000000e+05 2.603627991822e+02 2.603627991822e+02 2.634749020780e+02 2.663443875969e+02 2.672940350910e+02 2.685226295805e+02 2.691738010265e+02 2.695305116085e+02 5.608145729769e-02 5.608145729769e-02 5.608195088315e-02 5.608282053110e-02 1.590175742756e-01 1.590224841036e-01 1.590263476466e-01 1.590290791960e-01
9.504000000000e+05 2.597124718056e+02 2.597124718056e+02 2.629635969485e+02 2.659876193036e+02 2.669927431651e+02 2.683071742065e+02 2.690156832913e+02 2.694126576183e+02 5.608138372526e-02 5.608138372526e-02 5.608184849493e-02 5.608267341162e-02 1.590166738493e-01 1.590214364758e-01 1.590252911776e-01 1.590281175665e-01
1.036800000000e+06 2.592617922351e+02 2.592617922351e+02 2.625678344732e+02 2.656740617468e+02 2.667128663326e+02 2.680934705428e+02 2.688535366565e+02 2.692891098672e+02 5.608133689077e-02 5.608133689077e-02 5.608177621016e-02 5.608255598880e-02 1.590159141577e-01 1.590204873966e-01 1.590242905025e-01 1.590271740432e-01
1.123200000000e+06 2.589510963226e+02 2.589510963226e+02 2.622664647356e+02 2.654052889330e+02 2.664608989604e+02 2.678872518179e+02 2.686904735121e+02 2.691615717279e+02 5.608130638270e-02 5.608130638270e-02 5.608172478314e-02 5.608246309293e-02 1.590152855046e-01 1.590196461164e-01 1.590233593380e-01 1.590262628549e-01
1.209600000000e+06 2.587452832475e+02 2.587452832475e+02 2.620399678056e+02 2.651773470309e+02 2.662375393733e+02 2.676920551394e+02 2.685294181216e+02 2.690320150877e+02 5.608128691843e-02 5.608128691843e-02 5.608168801739e-02 5.608238934070e-02 1.590147672130e-01 1.590189095581e-01 1.590225057213e-01 1.590253964462e-01
