name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
N_M,1.2,0.4875,0.225,2.175,1.15053,0.487356,0.175819,2.12524
TCS_M,1,0.425,0.15,1.85,0.999798,0.424995,0.149807,1.84979
AF_M,0.05,0.02,0.01,0.09,0.0347597,0.02,-0.00524033,0.0747596
AF_P,0.005,0.002,0.001,0.009,0.00367525,0.002,-0.000324746,0.00767525
