name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
N_M,1.2,0.4875,0.225,2.175,1.15631,0.487374,0.181558,2.13105
TCS_M,1,0.425,0.15,1.85,0.999856,0.424995,0.149866,1.84985
AF_M,0.05,0.02,0.01,0.09,0.0384173,0.02,-0.00158269,0.0784173
AF_P,0.005,0.002,0.001,0.009,0.002,0.002,-0.00199999,0.00599999
