name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
N_M,1.2,0.4875,0.225,2.175,1.15431,0.487368,0.179576,2.12905
TCS_M,1,0.425,0.15,1.85,0.999837,0.424995,0.149847,1.84983
AF_M,0.05,0.02,0.01,0.09,0.0374381,0.02,-0.00256189,0.0774381
AF_P,0.005,0.002,0.001,0.009,0.002,0.002,-0.002,0.006
