name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
N_M,1.2,0.4875,0.225,2.175,1.14733,0.487343,0.172639,2.12201
TCS_M,1,0.425,0.15,1.85,0.999777,0.424995,0.149786,1.84977
AF_M,0.05,0.02,0.01,0.09,0.0327156,0.02,-0.00728437,0.0727156
AF_P,0.005,0.002,0.001,0.009,0.00454308,0.002,0.000543082,0.00854308
