# Observation File: observation.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [s]
# -----------------------------------------------------------------------------
# Observation Name: point -0.01 temperature [K]
# Region: subsurface point -0.01
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.04 temperature [K]
# Region: subsurface point -0.04
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.1 temperature [K]
# Region: subsurface point -0.1
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.2 temperature [K]
# Region: subsurface point -0.2
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.4 temperature [K]
# Region: subsurface point -0.4
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.8 temperature [K]
# Region: subsurface point -0.8
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -1.2 temperature [K]
# Region: subsurface point -1.2
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -1.6 temperature [K]
# Region: subsurface point -1.6
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.01 saturation liquid
# Region: subsurface point -0.01
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.04 saturation liquid
# Region: subsurface point -0.04
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.1 saturation liquid
# Region: subsurface point -0.1
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.2 saturation liquid
# Region: subsurface point -0.2
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.4 saturation liquid
# Region: subsurface point -0.4
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.8 saturation liquid
# Region: subsurface point -0.8
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -1.2 saturation liquid
# Region: subsurface point -1.2
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -1.6 saturation liquid
# Region: subsurface point -1.6
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# =============================================================================
"time [s]" "point -0.01 temperature [K]" "point -0.04 temperature [K]" "point -0.1 temperature [K]" "point -0.2 temperature [K]" "point -0.4 temperature [K]" "point -0.8 temperature [K]" "point -1.2 temperature [K]" "point -1.6 temperature [K]" "point -0.01 saturation liquid" "point -0.04 saturation liquid" "point -0.1 saturation liquid" "point -0.2 saturation liquid" "point -0.4 saturation liquid" "point -0.8 saturation liquid" "point -1.2 saturation liquid" "point -1.6 saturation liquid"
0.000000000000e+00 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 5.608666182152e-02 5.608666182152e-02 5.608666182152e-02 5.608666182152e-02 1.590354121891e-01 1.590354121891e-01 1.590354121436e-01 1.590354120706e-01
8.640000000000e+04 2.685166137152e+02 2.685166137152e+02 2.692814526130e+02 2.698152688626e+02 2.700001249332e+02 2.701261100631e+02 2.701470146824e+02 2.701495184795e+02 5.608422155149e-02 5.608422155149e-02 5.608510142899e-02 5.608596174652e-02 1.590336494210e-01 1.590351187144e-01 1.590353751927e-01 1.590354061055e-01
1.728000000000e+05 2.670234283783e+02 2.670234283783e+02 2.683150313698e+02 2.693196570291e+02 2.696986538157e+02 2.700339815236e+02 2.701241996644e+02 2.701431112998e+02 5.608314921075e-02 5.608314921075e-02 5.608403706804e-02 5.608515484223e-02 1.590305820408e-01 1.590340310663e-01 1.590350952675e-01 1.590353269193e-01
2.592000000000e+05 2.657238313469e+02 2.657238313469e+02 2.674007338209e+02 2.687917207038e+02 2.693404463999e+02 2.698939346219e+02 2.700786787506e+02 2.701272806892e+02 5.608257394788e-02 5.608257394788e-02 5.608336632102e-02 5.608450159619e-02 1.590275824990e-01 1.590324996758e-01 1.590345494904e-01 1.590351327443e-01
3.456000000000e+05 2.646548380947e+02 2.646548380947e+02 2.666010986578e+02 2.682819684888e+02 2.689650112739e+02 2.697188931363e+02 2.700099086581e+02 2.700994403311e+02 5.608223558099e-02 5.608223558099e-02 5.608293657233e-02 5.608400830432e-02 1.590249995394e-01 1.590307661006e-01 1.590337557141e-01 1.590347962706e-01
4.320000000000e+05 2.636849228868e+02 2.636849228868e+02 2.658650226164e+02 2.677884840836e+02 2.685846427828e+02 2.695193286766e+02 2.699197809636e+02 2.700584261959e+02 5.608199623233e-02 5.608199623233e-02 5.608262626638e-02 5.608362214650e-02 1.590228235530e-01 1.590289982241e-01 1.590327678423e-01 1.590343118944e-01
5.184000000000e+05 2.628762487623e+02 2.628762487623e+02 2.652215556574e+02 2.673284009077e+02 2.682135238868e+02 2.693045095259e+02 2.698114812353e+02 2.700042592882e+02 5.608183204925e-02 5.608183204925e-02 5.608240330471e-02 5.608332246234e-02 1.590210292805e-01 1.590273044935e-01 1.590316530612e-01 1.590336920181e-01
6.048000000000e+05 2.621862292003e+02 2.621862292003e+02 2.646561227855e+02 2.669032991777e+02 2.678582119158e+02 2.690816714664e+02 2.696885517201e+02 2.699377748240e+02 5.608171158060e-02 5.608171158060e-02 5.608223593525e-02 5.608308572555e-02 1.590195515251e-01 1.590257402415e-01 1.590304742621e-01 1.590329604621e-01
6.912000000000e+05 2.614760980552e+02 2.614760980552e+02 2.640942919679e+02 2.664861164528e+02 2.675087794131e+02 2.688532821903e+02 2.695539049058e+02 2.698601568030e+02 5.608160284601e-02 5.608160284601e-02 5.608209083753e-02 5.608288346311e-02 1.590182837451e-01 1.590243087614e-01 1.590292778118e-01 1.590321447265e-01
7.776000000000e+05 2.609140986425e+02 2.609140986425e+02 2.636101828925e+02 2.661020130620e+02 2.671757441262e+02 2.686231893918e+02 2.694101797823e+02 2.697727408590e+02 5.608152597087e-02 5.608152597087e-02 5.608197985903e-02 5.608271892024e-02 1.590172161050e-01 1.590230155557e-01 1.590280980516e-01 1.590312720110e-01
