,Name,Group,Measured,Modelled,Residual,Weight,Weighted_Residual,Absolute_Residual,Weighted_Absolute_Residual,Weighted_Sq_Residual,Phi_Percent
2710,smois_0.04_155,mois,41.5166,26.3716212028,15.1449787972,0.0001417763,0.0021471990574454666,15.1449787972,0.0021471990574454666,4.6104637922947e-06,0.07357076784637638
2711,smois_0.04_156,mois,40.72007,27.4070371443,13.3130328557,0.0001417763,0.0018874725400595798,13.3130328557,0.0018874725400595798,3.5625525894789623e-06,0.05684888577567868
2712,smois_0.04_157,mois,41.12271,30.6185582632,10.5041517368,0.0001417763,0.0014892397678820779,10.5041517368,0.0014892397678820779,2.217835086241465e-06,0.035390762752353776
2713,smois_0.04_158,mois,41.27208,29.7814690482,11.4906109518,0.0001417763,0.0016290963054856826,11.4906109518,0.0016290963054856826,2.6539547725471005e-06,0.04235007566313945
2714,smois_0.04_159,mois,42.00007,31.1825978144,10.8174721856,0.0001417763,0.0015336611818272813,10.8174721856,0.0015336611818272813,2.352116620643853e-06,0.03753353971333631
2715,smois_0.04_160,mois,42.1725,30.547167201,11.625332799,0.0001417763,0.0016481966705108638,11.625332799,0.0016481966705108638,2.716552264683097e-06,0.0433489655295775
2716,smois_0.04_161,mois,42.33674,30.3996668562,11.9370731438,0.0001417763,0.0016923940631573319,11.9370731438,0.0016923940631573319,2.864197665010183e-06,0.04570499432850295
2717,smois_0.04_162,mois,42.44687,30.1599132358,12.2869567642,0.0001417763,0.0017419992682882483,12.2869567642,0.0017419992682882483,3.0345614507167926e-06,0.04842354827281504
2718,smois_0.04_163,mois,42.54965,30.1471899948,12.4024600052,0.0001417763,0.0017583748904352367,12.4024600052,0.0017583748904352367,3.0918822553131304e-06,0.04933823620828318
2719,smois_0.04_164,mois,42.64021,30.5503438017,12.0898661983,0.0001417763,0.0017140564970900402,12.0898661983,0.0017140564970900402,2.937989675216579e-06,0.046882518997688166
2720,smois_0.04_165,mois,42.74688,30.2296133151,12.5172666849,0.0001417763,0.0017746517566983877,12.5172666849,0.0017746517566983877,3.1493888575526733e-06,0.050255888981106195
2721,smois_0.04_166,mois,42.92868,30.0347134559,12.8939665441,0.0001417763,0.0018280588689462847,12.8939665441,0.0018280588689462847,3.34179922833317e-06,0.05332624792060923
2722,smois_0.04_167,mois,42.98174,29.9245963846,13.0571436154,0.0001417763,0.001851193510360035,13.0571436154,0.001851193510360035,3.426917412799109e-06,0.054684508275958825
2723,smois_0.04_168,mois,42.91771,29.9228042556,12.9949057444,0.0001417763,0.0018423696552897777,12.9949057444,0.0018423696552897777,3.3943259467325744e-06,0.054164434961911465
2724,smois_0.04_169,mois,41.81465,29.771066642,12.043583358,0.0001417763,0.0017074946872388153,12.043583358,0.0017074946872388153,2.9155381069487796e-06,0.04652425154538154
2725,smois_0.04_170,mois,40.53792,30.2308629164,10.3070570836,0.0001417763,0.0014612964172015987,10.3070570836,0.0014612964172015987,2.1353872189262288e-06,0.03407511357280364
2726,smois_0.04_171,mois,40.34743,30.378682339,9.96874766096,0.0001417763,0.0014133321590045632,9.96874766096,0.0014133321590045632,1.9975077916764997e-06,0.03187492378930848
2727,smois_0.04_172,mois,39.39764,29.889666508,9.50797349196,0.0001417763,0.0013480053021881686,9.50797349196,0.0013480053021881686,1.8171182947274156e-06,0.028996386097689324
2728,smois_0.04_173,mois,38.13729,29.4620509641,8.67523903587,0.0001417763,0.001229943292121216,8.67523903587,0.001229943292121216,1.5127605018339748e-06,0.024139643363775765
2729,smois_0.04_174,mois,37.01132,28.9048565749,8.10646342506,0.0001417763,0.001149304390490334,8.10646342506,0.001149304390490334,1.320900582000358e-06,0.02107806816071403
2730,smois_0.04_175,mois,36.53764,29.15253693,7.38510307002,0.0001417763,0.0010470325883860767,7.38510307002,0.0010470325883860767,1.0962772411424473e-06,0.017493675698776984
2731,smois_0.04_176,mois,36.58854,28.4612525394,8.12728746058,0.0001417763,0.0011522567451974282,8.12728746058,0.0011522567451974282,1.327695606852971e-06,0.021186498726154638
2732,smois_0.04_177,mois,36.45972,27.310228462,9.14949153802,0.0001417763,0.001297181057141785,9.14949153802,0.001297181057141785,1.6826786950074786e-06,0.026851086833679174
2733,smois_0.04_178,mois,36.61236,27.8759657417,8.73639425831,0.0001417763,0.001238613653284436,8.73639425831,0.001238613653284436,1.5341637821026172e-06,0.024481182921341944
2734,smois_0.04_179,mois,36.84014,26.6185194187,10.2216205813,0.0001417763,0.0014491835460205631,10.2216205813,0.0014491835460205631,2.1001329500567337e-06,0.033512548992006785
