,Name,Group,Measured,Modelled,Residual,Weight,Weighted_Residual,Absolute_Residual,Weighted_Absolute_Residual,Weighted_Sq_Residual,Phi_Percent
55,stemp_0.04_55,temp,262.961,262.100708286,0.8602917144,0.0007705174,0.0006628697350210305,0.8602917144,0.0006628697350210305,4.3939628560685125e-07,0.007737883048381772
56,stemp_0.04_56,temp,262.1898,260.646373769,1.5434262314,0.0007705174,0.0011892367669101263,1.5434262314,0.0011892367669101263,1.41428408777085e-06,0.024905911194137553
57,stemp_0.04_57,temp,261.5663,260.273008437,1.2932915633,0.0007705174,0.0009965036527958514,1.2932915633,0.0009965036527958514,9.930195300354748e-07,0.017487332596727176
58,stemp_0.04_58,temp,261.9117,261.361804061,0.549895939,0.0007705174,0.0004237043891888386,0.549895939,0.0004237043891888386,1.7952540941788682e-07,0.003161489224629903
59,stemp_0.04_59,temp,261.3978,260.010317142,1.3874828583,0.0007705174,0.0010690796845218844,1.3874828583,0.0010690796845218844,1.142931371857412e-06,0.020127319181920032
60,stemp_0.04_60,temp,261.2585,260.528979524,0.7295204764,0.0007705174,0.0005621082207224893,0.7295204764,0.0005621082207224893,3.1596565180380276e-07,0.005564237434521956
61,stemp_0.04_61,temp,261.0341,260.05522618,0.9788738198,0.0007705174,0.0007542393105603645,0.9788738198,0.0007542393105603645,5.68876937594574e-07,0.010018071058449913
62,stemp_0.04_62,temp,261.0553,260.346280497,0.7090195027,0.0007705174,0.000546311863769697,0.7090195027,0.000546311863769697,2.9845665249551996e-07,0.005255899395763676
63,stemp_0.04_63,temp,261.3179,260.845054818,0.4728451819,0.0007705174,0.0003643354401601151,0.4728451819,0.0003643354401601151,1.327403129566648e-07,0.0023375914888440564
64,stemp_0.04_64,temp,261.3642,261.00811441,0.3560855898,0.0007705174,0.00027437014283016254,0.3560855898,0.00027437014283016254,7.527897527664379e-08,0.0013256823641287737
65,stemp_0.04_65,temp,261.3342,260.544722373,0.7894776275,0.0007705174,0.0006083062488994685,0.7894776275,0.0006083062488994685,3.7003649245014214e-07,0.006516439023279624
66,stemp_0.04_66,temp,261.22,260.279131304,0.9408686963,0.0007705174,0.0007249557016144656,0.9408686963,0.0007249557016144656,5.255607693033222e-07,0.009255262051362342
67,stemp_0.04_67,temp,261.284,260.874738174,0.4092618263,0.0007705174,0.00031534335831992765,0.4092618263,0.00031534335831992765,9.944143363649029e-08,0.0017511895499523111
68,stemp_0.04_68,temp,261.6385,261.573684774,0.0648152262,0.0007705174,4.9941259572035885e-05,0.0648152262,4.9941259572035885e-05,2.4941294076414657e-09,4.392226856721167e-05
69,stemp_0.04_69,temp,262.082,262.212751499,-0.1307514989,0.0007705174,-0.00010074630497853087,0.1307514989,0.00010074630497853087,1.0149817966827155e-08,0.0001787409383336125
