0.0 270.15 270.15 270.15 270.15 270.15 270.15 270.15 270.15 0.1031711910722 6.576028547750957 6.576028547750957 6.576028547750957 7.673568863359098 7.673568863359098 7.673568861165598 7.673568857658884
86400.0 269.334264254 269.334264254 269.6827841449 269.907080861 270.0320745325 270.1314751392 270.1477097466 270.14963315 0.1028119962232 6.553133827270545 6.561922294359585 6.568313340131463 7.673501458196096 7.673557902120564 7.673567498035033 7.673568639169898
172800.0 268.3976246272 268.3976246272 269.022987617 269.4720029436 269.758266195 270.0511946837 270.1283107295 270.144250515 0.1025198627597 6.534513532440519 6.546245572655871 6.556457494907855 7.673363655141966 7.673511987690274 7.673556036928563 7.673565439680317
259200.0 267.4169594659 267.4169594659 268.279000528 268.941679727 269.3948410922 269.9179491132 270.0867898077 270.1301376201 0.1022944298897 6.520144666739589 6.532547197567353 6.54457347682316 7.673212561606916 7.673441001508135 7.673532005982991 7.67355710635136
345600.0 266.4610749772 266.4610749772 267.5160133135 268.3649493562 268.9738998498 269.7373618447 270.019808386 270.103893576 0.1021243632376 6.509304788401387 6.521423375528688 6.533964606487 7.673071070105046 7.673353898832596 7.673494616187595 7.6735418202902395
432000.0 265.5116726804 265.5116726804 266.7407717123 267.7588635556 268.5132290135 269.5165075175 269.9265608642 270.0631360681 0.1019881666436 6.500623753696421 6.512223873360838 6.52470631572969 7.672946201545014 7.67325943147014 7.673445214919183 7.673518608799826
518400.0 264.6294079425 264.6294079425 265.9940038345 267.1525244817 268.0341122297 269.2640593931 269.8082448463 270.0066026227 0.1018826259082 6.49389669276276 6.504817755484384 6.5168877116859765 7.67284060437641 7.673164886382734 7.6733865974090785 7.673487433960461
604800.0 263.8163736857 263.8163736857 265.2880161786 266.5615963486 267.5517349526 268.9886563273 269.6673341157 269.934038472 0.1017989605308 6.488563945272661 6.498811527952661 6.510332443119971 7.672752871603475 7.673075089198905 7.6733221071530435 7.673449064911485
691200.0 263.0011422557 263.0011422557 264.5855580318 265.9711265063 267.0635619958 268.6951668372 269.5065104116 269.8458672345 0.1017254043934 6.483875550630923 6.493589788075503 6.504609313727137 7.672678525955352 7.6729918569450435 7.673254744864313 7.6734047669129435
777600.0 262.2841166027 262.2841166027 263.9384822851 265.4082947805 266.5846666216 268.3898371939 269.328713583 269.7429958864 0.1016676971282 6.4801973472543395 6.489319450905908 6.499776335080282 7.672616538223415 7.672916370888412 7.673187030658283 7.673356052152406
864000.0 261.4012004753 261.4012004753 263.2037953356 264.8000136322 266.0807808207 268.0694387034 269.1353414836 269.6262799046 0.1016040577014 6.476141033829536 6.484986813261804 6.495113722997895 7.672560618415644 7.672847121953709 7.673120356368621 7.6733043092695
950400.0 260.6414365545 260.6414365545 262.5231562913 264.2096659395 265.577352119 267.7371092803 268.9277583102 269.4965021607 0.1015548031923 6.47300160067401 6.481381976418963 6.491052475110049 7.672512326211776 7.672784134904399 7.67305574158815 7.673250751568135
1036800.0 260.0347656915 260.0347656915 261.9418918383 263.6758322574 265.1013081706 267.4013743745 268.7086814781 269.3548222788 0.1015186027177 6.47069421862348 6.4785680378124795 6.487712586579247 7.672472312965956 7.672728041805293 7.672994256898951 7.6731965653567755
1123200.0 259.5539922863 259.5539922863 261.4565209367 263.2074555667 264.6655546536 267.070904666 268.4818638998 269.2028701001 0.1014916626827 6.468977087732616 6.476381561971477 6.485007197229838 7.672439691282241 7.672678994488943 7.672936825908963 7.673142878224462
1209600.0 259.1773921115 259.1773921115 261.0563213766 262.8030794761 264.2743046563 266.7523210209 268.2513883137 269.0427716003 0.1014715447092 6.467694788219699 6.4746791163613695 6.482821263750361 7.672413180603809 7.672636600131192 7.6728840473235165 7.673090714487734
1296000.0 258.8493670502 258.8493670502 260.7073699801 262.4450264702 263.9205901767 266.44849371 268.0207187881 268.8766972487 0.1014546776279 6.4666196973247185 6.473262543659159 6.480990403062222 7.672391191109531 7.672600000101734 7.672836087814961 7.673040833343028
1382400.0 258.4619580258 258.4619580258 260.3384774853 262.0901060148 263.5803824153 266.1561424015 267.7916301391 268.7065687929 0.1014354947481 6.465396999749147 6.471828735924974 6.479264351139813 7.672371627256204 7.672567853623507 7.672792642674355 7.672993694213208
1468800.0 258.2590876928 258.2590876928 260.0801472624 261.8016298873 263.2813953847 265.8793027373 267.5661040119 268.5340610405 0.1014257517777 6.46477599255882 6.470861210430986 6.477921739235537 7.672355559217033 7.67253984603023 7.6727534398018316 7.672949529921979
1555200.0 257.997491219 257.997491219 259.8121124902 261.5252813547 263.0015929618 265.6164606505 267.3453809867 268.3606325059 0.1014134808035 6.463993852934287 6.469887377185331 6.476682926879159 7.6723414085617 7.672515203646446 7.672718093425146 7.67290841486075
1641600.0 257.7533015581 257.7533015581 259.5573259167 261.2630805129 262.7369047767 265.3656118679 267.1299583334 268.1873773066 0.1014023121176 6.463281972063706 6.468988677541585 6.475547882169311 7.67232874385852 7.672493275805882 7.672686156339614 7.672870280179588
1728000.0 257.5793347845 257.5793347845 259.3500907164 261.0336247557 262.4958450177 265.1275654381 266.920391839 268.0151784617 0.1013945174598 6.462785148370192 6.468276253748578 6.474585112681912 7.672317767222189 7.6724737650679735 7.672657259075118 7.672834990208569
1814400.0 257.4188078697 257.4188078697 259.1632998616 260.8255877872 262.2744356845 264.9022643251 266.717179271 267.844808349 0.10138744103 6.462334103811171 6.467647819619859 6.4737356716974155 7.672308124893061 7.672456361110148 7.67263108035602 7.672802384764454
