name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
ALPHA_P,0.01,0.0025,0.005,0.015,0.00302416,0.0024457,-0.00186724,0.00791557
ALPHA_M,0.00182491,0.000684343,0.000456229,0.0031936,0.00181374,0.000675413,0.000462915,0.00316457
N_P,1.5,0.25625,0.9875,2.0125,1.50203,0.250074,1.00188,2.00218
N_M,2.05,0.5125,1.025,3.075,2.05266,0.477024,1.09861,3.0067
WR_P,0.1,0.044,0.012,0.188,0.106819,0.0435814,0.0196557,0.193981
WR_M,0.159488,0.059808,0.039872,0.279104,0.158623,0.0586228,0.0413776,0.275869
TCS_P,0.439577,0.164841,0.109894,0.769259,0.450911,0.156918,0.137075,0.764747
TCS_M,0.952105,0.357039,0.238026,1.66618,0.951076,0.355992,0.239092,1.66306
TCD_P,0.101023,0.0378838,0.0252559,0.176791,0.106638,0.0378782,0.0308814,0.182394
TCD_M,0.984405,0.369152,0.246101,1.72271,0.984325,0.369056,0.246213,1.72244
AF_P,1.50511,0.564418,0.376279,2.63395,1.50308,0.561467,0.380144,2.62601
AF_M,1.49939,0.562271,0.374847,2.62393,1.49948,0.561654,0.37617,2.62279
AUF_P,0.486935,0.182601,0.121734,0.852137,0.484269,0.182193,0.119884,0.848655
AUF_M,0.698884,0.262082,0.174721,1.22305,0.698901,0.262075,0.17475,1.22305
POR_P,0.63739,0.17275,0.29189,0.98289,0.610745,0.162449,0.285846,0.935644
POR_M,0.481031,0.180387,0.120258,0.841804,0.471507,0.169009,0.133489,0.809524
PERM_P,5.34662e-11,2.00498e-11,1.33666e-11,9.35659e-11,3.74109e-11,2.00221e-11,-2.63327e-12,7.74551e-11
PERM_M,1e-13,3.75e-14,2.5e-14,1.75e-13,1.48884e-13,3.74793e-14,7.39254e-14,2.23842e-13
DEN_P,900,337.5,225,1575,900,337.493,225.014,1574.99
DEN_M,1900,475,950,2850,1900,474.474,951.052,2848.95
ALBEDO_BG,0.55,0.20625,0.1375,0.9625,0.548649,0.189422,0.169804,0.927494
E_BG,0.75,0.115625,0.51875,0.98125,0.760311,0.111816,0.536679,0.983943
PEN_W,0.01,0.00375,0.0025,0.0175,0.0102899,0.00375,0.00278987,0.0177899
PEN_S,0.02,0.0075,0.005,0.035,0.0191253,0.00749902,0.00412728,0.0341234
Z_BG,0.04,0.015,0.01,0.07,0.0343287,0.0149357,0.00445726,0.0642002
Z_S,0.005,0.001875,0.00125,0.00875,0.00875,0.00187489,0.00500022,0.0124998
