name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
ALPHA_P,0.01,0.0025,0.005,0.015,0.0026017,0.00242098,-0.00224026,0.00744365
ALPHA_M,0.00182491,0.000684343,0.000456229,0.0031936,0.000456229,0.000652856,-0.000849484,0.00176194
N_P,1.5,0.25625,0.9875,2.0125,1.15972,0.156066,0.847588,1.47185
N_M,2.05,0.5125,1.025,3.075,2.04338,0.510987,1.02141,3.06536
WR_P,0.1,0.044,0.012,0.188,0.024,0.0432705,-0.062541,0.110541
WR_M,0.159488,0.059808,0.039872,0.279104,0.257835,0.0595781,0.138679,0.376991
TCS_P,0.439577,0.164841,0.109894,0.769259,0.769259,0.164304,0.44065,1.09787
TCS_M,0.952105,0.357039,0.238026,1.66618,0.275984,0.346518,-0.417051,0.969019
TCD_P,0.101023,0.0378838,0.0252559,0.176791,0.13753,0.0378784,0.0617727,0.213286
TCD_M,0.984405,0.369152,0.246101,1.72271,1.08363,0.368701,0.346233,1.82104
AF_P,1.50511,0.564418,0.376279,2.63395,0.982041,0.563899,-0.145757,2.10984
AF_M,1.49939,0.562271,0.374847,2.62393,1.61639,0.561878,0.492635,2.74015
AUF_P,0.486935,0.182601,0.121734,0.852137,0.121734,0.182018,-0.242302,0.48577
AUF_M,0.698884,0.262082,0.174721,1.22305,1.0552,0.261909,0.531384,1.57902
POR_P,0.63739,0.17275,0.29189,0.98289,0.445477,0.166001,0.113474,0.77748
POR_M,0.481031,0.180387,0.120258,0.841804,0.306217,0.172641,-0.0390642,0.651499
PERM_P,5.34662e-11,2.00498e-11,1.33666e-11,9.35659e-11,9.35659e-11,2.00425e-11,5.34808e-11,1.33651e-10
PERM_M,1e-13,3.75e-14,2.5e-14,1.75e-13,1.75e-13,3.74957e-14,1.00009e-13,2.49991e-13
DEN_P,900,337.5,225,1575,900,337.494,225.013,1574.99
DEN_M,1900,475,950,2850,1900,474.771,950.458,2849.54
ALBEDO_BG,0.55,0.20625,0.1375,0.9625,0.149552,0.198707,-0.247862,0.546967
E_BG,0.75,0.115625,0.51875,0.98125,0.872642,0.114093,0.644456,1.10083
PEN_W,0.01,0.00375,0.0025,0.0175,0.0025,0.00375,-0.005,0.01
PEN_S,0.02,0.0075,0.005,0.035,0.035,0.00749965,0.0200007,0.0499993
Z_BG,0.04,0.015,0.01,0.07,0.0440003,0.0149688,0.0140627,0.073938
Z_S,0.005,0.001875,0.00125,0.00875,0.00875,0.00187489,0.00500022,0.0124998
