name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
ALPHA_P,0.01,0.0025,0.005,0.015,0.0025,0.00245231,-0.00240462,0.00740462
ALPHA_M,0.00182491,0.000684343,0.000456229,0.0031936,0.000456229,0.000644879,-0.00083353,0.00174599
N_P,1.5,0.25625,0.9875,2.0125,1.1725,0.170354,0.831791,1.51321
N_M,2.05,0.5125,1.025,3.075,1.961,0.511341,0.938319,2.98368
WR_P,0.1,0.044,0.012,0.188,0.0683773,0.0437742,-0.0191712,0.155926
WR_M,0.159488,0.059808,0.039872,0.279104,0.209386,0.0594612,0.0904638,0.328308
TCS_P,0.439577,0.164841,0.109894,0.769259,0.769259,0.164059,0.441141,1.09738
TCS_M,0.952105,0.357039,0.238026,1.66618,0.442062,0.349794,-0.257527,1.14165
TCD_P,0.101023,0.0378838,0.0252559,0.176791,0.166926,0.0378821,0.0911613,0.24269
TCD_M,0.984405,0.369152,0.246101,1.72271,0.963617,0.368881,0.225856,1.70138
AF_P,1.50511,0.564418,0.376279,2.63395,1.1779,0.56282,0.0522591,2.30354
AF_M,1.49939,0.562271,0.374847,2.62393,1.50506,0.561785,0.38149,2.62863
AUF_P,0.486935,0.182601,0.121734,0.852137,0.121734,0.18044,-0.239146,0.482614
AUF_M,0.698884,0.262082,0.174721,1.22305,0.782846,0.261997,0.258853,1.30684
POR_P,0.63739,0.17275,0.29189,0.98289,0.435818,0.164452,0.106915,0.764721
POR_M,0.481031,0.180387,0.120258,0.841804,0.348681,0.173113,0.00245538,0.694906
PERM_P,5.34662e-11,2.00498e-11,1.33666e-11,9.35659e-11,9.35659e-11,2.00482e-11,5.34695e-11,1.33662e-10
PERM_M,1e-13,3.75e-14,2.5e-14,1.75e-13,1.75e-13,3.74999e-14,1e-13,2.5e-13
DEN_P,900,337.5,225,1575,900,337.176,225.648,1574.35
DEN_M,1900,475,950,2850,1900,474.537,950.926,2849.07
ALBEDO_BG,0.55,0.20625,0.1375,0.9625,0.322173,0.201007,-0.0798399,0.724186
E_BG,0.75,0.115625,0.51875,0.98125,0.810623,0.114027,0.582569,1.03868
PEN_W,0.01,0.00375,0.0025,0.0175,0.0025,0.00375,-0.005,0.01
PEN_S,0.02,0.0075,0.005,0.035,0.035,0.00749943,0.0200011,0.0499989
Z_BG,0.04,0.015,0.01,0.07,0.0383006,0.014939,0.00842261,0.0681786
Z_S,0.005,0.001875,0.00125,0.00875,0.00875,0.00187482,0.00500036,0.0124996
