name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
ALPHA_P,0.01,0.0025,0.005,0.015,0.01,0.00249802,0.00500396,0.014996
ALPHA_M,0.00182491,0.000684343,0.000456229,0.0031936,0.00182491,0.000672412,0.00048009,0.00316974
N_P,1.5,0.25625,0.9875,2.0125,1.5,0.2488,1.0024,1.9976
N_M,2.05,0.5125,1.025,3.075,2.05,0.46007,1.12986,2.97014
WR_P,0.1,0.044,0.012,0.188,0.1,0.0434204,0.0131593,0.186841
WR_M,0.159488,0.059808,0.039872,0.279104,0.159488,0.0583449,0.0427982,0.276178
TCS_P,0.439577,0.164841,0.109894,0.769259,0.439577,0.156036,0.127504,0.751649
TCS_M,0.952105,0.357039,0.238026,1.66618,0.952105,0.355569,0.240968,1.66324
TCD_P,0.101023,0.0378838,0.0252559,0.176791,0.101023,0.0378503,0.0253229,0.176724
TCD_M,0.984405,0.369152,0.246101,1.72271,0.984405,0.369063,0.24628,1.72253
AF_P,1.50511,0.564418,0.376279,2.63395,1.50511,0.560145,0.384824,2.6254
AF_M,1.49939,0.562271,0.374847,2.62393,1.49939,0.561848,0.375693,2.62309
AUF_P,0.486935,0.182601,0.121734,0.852137,0.486935,0.18204,0.122856,0.851015
AUF_M,0.698884,0.262082,0.174721,1.22305,0.698884,0.26208,0.174724,1.22304
POR_P,0.63739,0.17275,0.29189,0.98289,0.63739,0.161977,0.313437,0.961343
POR_M,0.481031,0.180387,0.120258,0.841804,0.481031,0.167927,0.145177,0.816885
PERM_P,5.34662e-11,2.00498e-11,1.33666e-11,9.35659e-11,5.34662e-11,2.00464e-11,1.33735e-11,9.35589e-11
PERM_M,1e-13,3.75e-14,2.5e-14,1.75e-13,1e-13,3.74348e-14,2.51304e-14,1.7487e-13
DEN_P,900,337.5,225,1575,900,337.458,225.085,1574.92
DEN_M,1900,475,950,2850,1900,474.301,951.398,2848.6
ALBEDO_BG,0.55,0.20625,0.1375,0.9625,0.55,0.191182,0.167636,0.932364
E_BG,0.75,0.115625,0.51875,0.98125,0.75,0.111312,0.527376,0.972624
PEN_W,0.01,0.00375,0.0025,0.0175,0.01,0.00375,0.0025,0.0175
PEN_S,0.02,0.0075,0.005,0.035,0.02,0.00749868,0.00500264,0.0349974
Z_BG,0.04,0.015,0.01,0.07,0.04,0.0149209,0.0101583,0.0698417
Z_S,0.005,0.001875,0.00125,0.00875,0.005,0.00187458,0.00125084,0.00874916
