# Observation File: observation.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [s]
# -----------------------------------------------------------------------------
# Observation Name: point -0.01 temperature [K]
# Region: subsurface point -0.01
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.04 temperature [K]
# Region: subsurface point -0.04
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.1 temperature [K]
# Region: subsurface point -0.1
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.2 temperature [K]
# Region: subsurface point -0.2
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.4 temperature [K]
# Region: subsurface point -0.4
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.8 temperature [K]
# Region: subsurface point -0.8
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -1.2 temperature [K]
# Region: subsurface point -1.2
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -1.6 temperature [K]
# Region: subsurface point -1.6
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.01 saturation liquid
# Region: subsurface point -0.01
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.04 saturation liquid
# Region: subsurface point -0.04
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.1 saturation liquid
# Region: subsurface point -0.1
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.2 saturation liquid
# Region: subsurface point -0.2
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.4 saturation liquid
# Region: subsurface point -0.4
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.8 saturation liquid
# Region: subsurface point -0.8
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -1.2 saturation liquid
# Region: subsurface point -1.2
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -1.6 saturation liquid
# Region: subsurface point -1.6
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# =============================================================================
"time [s]" "point -0.01 temperature [K]" "point -0.04 temperature [K]" "point -0.1 temperature [K]" "point -0.2 temperature [K]" "point -0.4 temperature [K]" "point -0.8 temperature [K]" "point -1.2 temperature [K]" "point -1.6 temperature [K]" "point -0.01 saturation liquid" "point -0.04 saturation liquid" "point -0.1 saturation liquid" "point -0.2 saturation liquid" "point -0.4 saturation liquid" "point -0.8 saturation liquid" "point -1.2 saturation liquid" "point -1.6 saturation liquid"
0.000000000000e+00 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 5.608666182152e-02 5.608666182152e-02 5.608666182152e-02 5.608666182152e-02 1.590354121891e-01 1.590354121891e-01 1.590354121436e-01 1.590354120706e-01
8.640000000000e+04 2.690636208454e+02 2.690636208454e+02 2.694084303624e+02 2.696880631778e+02 2.699121186281e+02 2.701106402156e+02 2.701449775159e+02 2.701491820927e+02 5.608481642335e-02 5.608481642335e-02 5.608528327554e-02 5.608573203834e-02 1.590326945857e-01 1.590349313248e-01 1.590353500209e-01 1.590354019395e-01
1.728000000000e+05 2.679960796920e+02 2.679960796920e+02 2.685847779704e+02 2.690817716516e+02 2.695065507229e+02 2.699813271656e+02 2.701119947825e+02 2.701397948663e+02 5.608377535501e-02 5.608377535501e-02 5.608428771527e-02 5.608483897689e-02 1.590289020665e-01 1.590334392635e-01 1.590349472908e-01 1.590352860672e-01
2.592000000000e+05 2.669573336784e+02 2.669573336784e+02 2.677379445268e+02 2.684199927551e+02 2.690265608282e+02 2.697902652463e+02 2.700486509939e+02 2.701174873587e+02 5.608311396885e-02 5.608311396885e-02 5.608358667082e-02 5.608413111443e-02 1.590253966621e-01 1.590314517040e-01 1.590341984576e-01 1.590350136617e-01
3.456000000000e+05 2.659926858650e+02 2.659926858650e+02 2.669231976408e+02 2.677545232599e+02 2.685141489632e+02 2.695515786751e+02 2.699540907024e+02 2.700788987682e+02 5.608267539564e-02 5.608267539564e-02 5.608309606781e-02 5.608359823297e-02 1.590224689163e-01 1.590292726531e-01 1.590331371719e-01 1.590345520173e-01
4.320000000000e+05 2.650492864129e+02 2.650492864129e+02 2.661166427063e+02 2.670823948394e+02 2.679802357216e+02 2.692760549274e+02 2.698300389750e+02 2.700223127973e+02 5.608234977291e-02 5.608234977291e-02 5.608272484980e-02 5.608318131658e-02 1.590200465426e-01 1.590270983601e-01 1.590318387919e-01 1.590338961739e-01
5.184000000000e+05 2.641940921962e+02 2.641940921962e+02 2.653646262687e+02 2.664362117844e+02 2.674475623434e+02 2.689748839074e+02 2.696798301773e+02 2.699474046910e+02 5.608211524784e-02 5.608211524784e-02 5.608244961151e-02 5.608286099304e-02 1.590180895521e-01 1.590250563814e-01 1.590303938801e-01 1.590330644954e-01
6.048000000000e+05 2.634153404683e+02 2.634153404683e+02 2.646672175960e+02 2.658233275032e+02 2.669275945343e+02 2.686576652276e+02 2.695076353637e+02 2.698549146159e+02 5.608193838765e-02 5.608193838765e-02 5.608223899928e-02 5.608261060101e-02 1.590165082904e-01 1.590232072306e-01 1.590288875919e-01 1.590320910530e-01
6.912000000000e+05 2.626205128290e+02 2.626205128290e+02 2.639637244388e+02 2.652086307347e+02 2.664057927004e+02 2.683273559496e+02 2.693168185097e+02 2.697460427795e+02 5.608178550989e-02 5.608178550989e-02 5.608205972338e-02 5.608239920566e-02 1.590151719726e-01 1.590215453522e-01 1.590273802570e-01 1.590310146280e-01
7.776000000000e+05 2.619357338270e+02 2.619357338270e+02 2.633318541586e+02 2.646374785621e+02 2.659044850456e+02 2.679906000757e+02 2.691109042599e+02 2.696223409884e+02 5.608167161006e-02 5.608167161006e-02 5.608192113485e-02 5.608223080478e-02 1.590140728143e-01 1.590200743162e-01 1.590259172422e-01 1.590298741673e-01
