TIMESTAMP,Soil moisture at - 0.04 m (%),Soil moisture at - 0.1 m (%),Soil moisture at - 0.2 m (%),Soil moisture at - 0.4 m (%),Soil moisture at - 0.8 m (%),Soil moisture at - 1.2 m (%),Soil moisture at - 1.6 m (%),Soil temperature at - 0.04 m (K),Soil temperature at - 0.1 m (K),Soil temperature at - 0.2 m (K),Soil temperature at - 0.4 m (K),Soil temperature at - 0.8 m (K),Soil temperature at - 1.2 m (K),Soil temperature at - 1.6 m (K)
2018-03-21,8.385694444444445,8.921597222222223,9.106736111111111,9.336527777777778,5.468513888888889,3.432298611111112,4.585715277777777,264.19152777777776,265.15902777777774,265.3406736111111,265.7517291666666,266.15099305555555,266.4681597222222,266.6905972222222
2018-03-22,8.334444444444445,8.869652777777778,9.053819444444445,9.295972222222222,5.449347222222222,3.4325763888888887,4.590534722222222,263.91055555555556,264.8819375,265.0658958333333,265.51140277777773,265.9904722222222,266.46146527777773,266.73661805555554
2018-03-23,8.412222222222221,8.918680555555556,9.07638888888889,9.276875,5.433027777777777,3.429854166666667,4.595284722222222,264.4080833333333,265.1738819444444,265.20905555555555,265.4211388888889,265.8573819444444,266.43110416666667,266.75318749999997
2018-03-24,8.498055555555556,9.000694444444443,9.143333333333334,9.301527777777778,5.434409722222222,3.425486111111111,4.598194444444444,264.73534027777777,265.4810347222222,265.51309027777774,265.5760625,265.8497986111111,266.3980555555555,266.7527430555555
2018-03-25,8.634444444444444,9.139513888888889,9.250694444444443,9.355,5.449340277777778,3.4260277777777777,4.5995,265.7570763888889,266.2111944444444,266.0978680555555,265.8706736111111,265.9598611111111,266.3937986111111,266.7521458333333
2018-03-26,8.845694444444444,9.317777777777778,9.401527777777778,9.451180555555556,5.478881944444445,3.432847222222222,4.597263888888889,267.0245625,267.33646527777773,266.9572569444444,266.3958402777778,266.2024375,266.4379861111111,266.7734861111111
2018-03-27,9.057430555555555,9.54326388888889,9.603472222222225,9.604652777777778,5.525854166666666,3.4416736111111117,4.605006944444444,267.76504861111107,268.2552361111111,267.78261111111107,267.0506458333333,266.5767222222222,266.54179166666665,266.8228472222222
2018-03-28,9.17597222222222,9.660555555555556,9.726111111111113,9.727777777777778,5.579368055555555,3.4576597222222225,4.615500000000001,268.0757708333333,268.5713680555555,268.11940277777774,267.5063680555555,266.97096527777774,266.7065416666666,266.91056944444443
2018-03-29,9.464861111111112,9.940833333333334,9.9575,9.89201388888889,5.636722222222222,3.477076388888889,4.628354166666666,269.35572916666666,269.71895138888885,269.0580763888889,268.06220138888887,267.32540277777775,266.9001597222222,267.0303472222222
2018-03-30,9.493402777777778,10.059791666666667,10.087430555555557,10.033680555555556,5.700909722222223,3.500270833333333,4.645527777777778,268.13019444444444,269.1247847222222,269.02538888888887,268.44672916666667,267.70473611111106,267.11069444444445,267.1703472222222
2018-03-31,9.238263888888888,9.844583333333334,9.946319444444445,9.98986111111111,5.745597222222222,3.523993055555556,4.663090277777778,267.15774305555556,268.1608333333333,268.3417569444444,268.29380555555554,267.90222916666664,267.3276736111111,267.32627777777776
2018-04-01,9.221180555555556,9.763333333333334,9.87638888888889,9.964583333333334,5.755465277777778,3.542666666666667,4.6833125,267.4206458333333,268.0030208333333,268.0081944444444,268.02793749999995,267.90338888888886,267.4982152777778,267.4788194444444
2018-04-02,9.563958333333334,10.053055555555556,10.076180555555556,10.056041666666664,5.765715277777778,3.5546944444444444,4.699958333333333,268.86031944444443,269.22057638888884,268.8948819444444,268.32318749999996,267.94643055555554,267.60545138888887,267.6024583333333
2018-04-03,9.992291666666668,10.428888888888888,10.379513888888887,10.22375,5.808298611111111,3.5683402777777777,4.7127083333333335,270.85662499999995,270.9176111111111,270.1799444444444,269.00160416666665,268.2251180555555,267.7149444444444,267.70720138888885
2018-04-04,10.210347222222222,10.703888888888889,10.657222222222222,10.413055555555555,5.8750625,3.585840277777778,4.726805555555555,270.83431249999995,271.26334027777773,270.66781944444443,269.5489166666666,268.6111458333333,267.8754097222222,267.821625
2018-04-05,9.50548611111111,10.208402777777778,10.379861111111111,10.430625,5.932847222222223,3.6083402777777778,4.746013888888889,267.4283472222222,268.91731944444444,269.4277361111111,269.4763263888889,268.895,268.07638888888886,267.96275694444444
2018-04-06,8.910833333333334,9.569791666666667,9.825625,10.184375,5.923076388888889,3.6289791666666655,4.766673611111111,265.55432638888885,266.74056249999995,267.31334027777774,268.39032638888887,268.7263472222222,268.2471597222222,268.11274305555554
2018-04-07,9.0825,9.675138888888888,9.842430555555556,10.070208333333332,5.871402777777778,3.633694444444444,4.784319444444445,266.98991666666666,267.659,267.70271527777777,268.02241666666663,268.34805555555556,268.2857986111111,268.22263888888887
2018-04-08,9.393263888888889,9.946458333333332,10.039097222222225,10.125902777777776,5.856090277777778,3.6337708333333336,4.791673611111111,268.56772916666665,269.0107361111111,268.72440277777775,268.35884027777774,268.27920138888885,268.2495347222222,268.26540277777775
2018-04-09,9.83777777777778,10.342291666666666,10.347291666666669,10.30236111111111,5.880659722222223,3.635819444444445,4.794694444444445,270.2675,270.49706249999997,269.9133194444444,268.9892430555555,268.4821597222222,268.25213194444444,268.28877083333333
2018-04-10,10.108333333333333,10.614375,10.586180555555556,10.466666666666669,5.932333333333333,3.6434375,4.799326388888889,270.8064861111111,271.07893055555553,270.5039791666666,269.53679861111107,268.82012499999996,268.3340972222222,268.3335347222222
2018-04-11,10.332708333333334,10.831180555555555,10.787291666666668,10.598402777777778,5.9862569444444444,3.660131944444444,4.811201388888889,271.1041458333333,271.41105555555555,270.8696944444444,269.93021527777773,269.1341458333333,268.47140277777777,268.4133263888889
2018-04-12,10.58236111111111,11.05875,10.9875,10.741388888888888,6.043,3.678888888888889,4.828194444444445,271.27983333333333,271.76537499999995,271.2373125,270.251875,269.40221527777777,268.6288125,268.5190972222222
2018-04-13,10.33,11.024444444444445,11.027222222222225,10.867777777777778,6.097138888888889,3.701326388888889,4.8458958333333335,270.31491666666665,271.07963194444443,270.98522916666667,270.3999097222222,269.63557638888886,268.7940347222222,268.6412569444444
2018-04-14,10.03138888888889,10.726041666666667,10.811527777777776,10.814652777777775,6.125847222222222,3.7208472222222224,4.865895833333333,269.46774305555556,270.3467569444444,270.46968749999996,270.2532361111111,269.7335,268.9471805555555,268.7680625
2018-04-15,9.915625,10.582569444444443,10.68611111111111,10.690208333333334,6.129451388888889,3.737680555555556,4.885326388888888,269.17141666666663,269.99031249999996,270.0919097222222,269.9942708333333,269.6922222222222,269.0610625,268.88291666666663
