,Name,Group,Measured,Modelled,Residual,Weight,Weighted_Residual,Absolute_Residual,Weighted_Absolute_Residual,Weighted_Sq_Residual,Phi_Percent
5782,stemp_1.2_302,temp,273.1979,273.006819837,0.1910801628,0.0002333198,4.458278536846344e-05,0.1910801628,4.458278536846344e-05,1.987624751210478e-09,8.650340146430992e-05
5783,stemp_1.2_303,temp,273.1787,273.008001171,0.1706988292,0.0002333198,3.982741668917817e-05,0.1706988292,3.982741668917817e-05,1.5862231201334277e-09,6.903400417473574e-05
5784,stemp_1.2_304,temp,273.1607,273.009167545,0.1515324546,0.0002333198,3.5355522000781084e-05,0.1515324546,3.5355522000781084e-05,1.2500129359477152e-09,5.440180334241348e-05
5785,stemp_1.2_305,temp,273.1486,273.010319198,0.1382808015,0.0002333198,3.22636489498197e-05,0.1382808015,3.22636489498197e-05,1.040943043557202e-09,4.530287416851253e-05
5786,stemp_1.2_306,temp,273.1353,273.011456362,0.1238436377,0.0002333198,2.889517277943646e-05,0.1238436377,2.889517277943646e-05,8.349310099534858e-10,3.633702604328255e-05
5787,stemp_1.2_307,temp,273.1231,273.012579239,0.1105207612,0.0002333198,2.578668189903176e-05,0.1105207612,2.578668189903176e-05,6.649529633618523e-10,2.8939412788828654e-05
5788,stemp_1.2_308,temp,273.111,273.013690594,0.0973094056,0.0002333198,2.270421105271088e-05,0.0973094056,2.270421105271088e-05,5.154811995260389e-10,2.243425330799932e-05
5789,stemp_1.2_309,temp,273.0982,273.014788171,0.0834118295,0.0002333198,1.9461631376574102e-05,0.0834118295,1.9461631376574102e-05,3.787550958376536e-10,1.648379760412244e-05
5790,stemp_1.2_310,temp,273.0885,273.015872096,0.0726279036,0.0002333198,1.6945527942371282e-05,0.0726279036,1.6945527942371282e-05,2.871509172456859e-10,1.2497092854282957e-05
5791,stemp_1.2_311,temp,273.0734,273.016941874,0.0564581258,0.0002333198,1.3172798620030841e-05,0.0564581258,1.3172798620030841e-05,1.7352262348388645e-10,7.551876758037725e-06
5792,stemp_1.2_312,temp,273.0636,273.017996483,0.0456035171,0.0002333198,1.064020348906858e-05,0.0456035171,1.064020348906858e-05,1.1321393028878719e-10,4.927182586732788e-06
5793,stemp_1.2_313,temp,273.0558,273.019037845,0.0367621548,0.0002333198,8.57733860550504e-06,0.0367621548,8.57733860550504e-06,7.357073755348715e-11,3.20187150151903e-06
5794,stemp_1.2_314,temp,273.049,273.020066175,0.0289338254,0.0002333198,6.75083435556292e-06,0.0289338254,6.75083435556292e-06,4.557376449624863e-11,1.983415453071828e-06
5795,stemp_1.2_315,temp,273.0442,273.021081668,0.0231183317,0.0002333198,5.393964528577661e-06,0.0231183317,5.393964528577661e-06,2.9094853335554026e-11,1.2662368875704004e-06
5796,stemp_1.2_316,temp,273.0402,273.02208451,0.01811549,0.0002333198,4.2267025037020006e-06,0.01811549,4.2267025037020006e-06,1.786501405480076e-11,7.775031388630168e-07
5797,stemp_1.2_317,temp,273.0382,273.023074871,0.0151251292,0.0002333198,3.5289921199181603e-06,0.0151251292,3.5289921199181603e-06,1.2453785382444472e-11,5.420010975572066e-07
5798,stemp_1.2_318,temp,273.037,273.024053706,0.0129462941,0.0002333198,3.02062675015318e-06,0.0129462941,3.02062675015318e-06,9.124185963740962e-12,3.970936269413193e-07
5799,stemp_1.2_319,temp,273.0366,273.025023972,0.0115760279,0.0002333198,2.7009165144224202e-06,0.0115760279,2.7009165144224202e-06,7.294950017879755e-12,3.174834634527572e-07
5800,stemp_1.2_320,temp,273.0355,273.025982031,0.0095179695,0.0002333198,2.2207307401461004e-06,0.0095179695,2.2207307401461004e-06,4.931645020229846e-12,2.1463008488126456e-07
5801,stemp_1.2_321,temp,273.0353,273.026927219,0.00837278059998,0.0002333198,1.9535354950312137e-06,0.00837278059998,1.9535354950312137e-06,3.816300930346849e-12,1.6608920334955863e-07
5802,stemp_1.2_322,temp,273.0359,273.027859757,0.00804024310003,0.0002333198,1.8759479120503799e-06,0.00804024310003,1.8759479120503799e-06,3.51918056872618e-12,1.5315823038353926e-07
5803,stemp_1.2_323,temp,273.0374,273.028779977,0.0086200225,0.0002333198,2.0112219256955e-06,0.0086200225,2.0112219256955e-06,4.045013634398316e-12,1.7604300717822553e-07
5804,stemp_1.2_324,temp,273.0358,273.029688148,0.00611185150001,0.0002333198,1.4260159696120334e-06,0.00611185150001,1.4260159696120334e-06,2.0335215455885477e-12,8.850087549837655e-08
