TIMESTAMP,Soil moisture at - 0.04 m (%),Soil moisture at - 0.1 m (%),Soil moisture at - 0.2 m (%),Soil moisture at - 0.4 m (%),Soil moisture at - 0.8 m (%),Soil moisture at - 1.2 m (%),Soil moisture at - 1.6 m (%),Soil temperature at - 0.04 m (K),Soil temperature at - 0.1 m (K),Soil temperature at - 0.2 m (K),Soil temperature at - 0.4 m (K),Soil temperature at - 0.8 m (K),Soil temperature at - 1.2 m (K),Soil temperature at - 1.6 m (K)
2018-04-24,15.6812717735,15.6784479253,15.6770440138,9.43911390569,9.43893800928,9.43886968859,9.43884211837,271.8167025,271.055864608,270.240406081,269.598745181,268.46873366,267.798670146,267.466996627
2018-04-25,15.6801228963,15.6781510759,15.6770077454,9.43912166297,9.43894978973,9.43887805153,9.43884800788,271.584343883,270.92340916,270.211001261,269.637191775,268.567672058,267.891567824,267.541350619
2018-04-26,15.6786774399,15.6776605082,15.6768700274,9.43911554464,9.43895821845,9.43888588208,9.43885396487,271.148090608,270.664257611,270.093807338,269.609486201,268.63609177,267.975599466,267.614551755
2018-04-27,15.6782819401,15.677430034,15.6767741729,9.43910800839,9.438964139,9.43889295017,9.43885980981,270.983779549,270.520861673,270.006656041,269.573655853,268.683046077,268.049116105,267.684493995
2018-04-28,15.6787790904,15.6775605584,15.6768064099,9.43911150392,9.43896983598,9.4388994215,9.4388654627,271.18642786,270.604008485,270.036507069,269.590797644,268.727184564,268.114569969,267.750433434
2018-04-29,15.6828619672,15.678580687,15.6771356548,9.43914535799,9.43897933067,9.43890600864,9.43887102269,272.044926742,271.110206111,270.312185136,269.746732425,268.798340557,268.179447796,267.813715116
2018-04-30,15.6805826059,15.6784038569,15.6771922397,9.43916308718,9.43898943472,9.43891285435,9.43887659087,271.686263885,271.037191138,270.354789647,269.82395397,268.871577259,268.24507825,267.875581795
2018-05-01,15.6794639727,15.6780762955,15.6771317203,9.43916608449,9.43899784341,9.43891966304,9.43888216651,271.411265918,270.887400537,270.309175109,269.837519552,268.930771783,268.308612586,267.936073142
2018-05-02,15.6803157524,15.678290343,15.6772066688,9.43917728897,9.43900602741,9.43892636981,9.43888772773,271.628754317,270.987546037,270.36545295,269.883939151,268.986772474,268.369565266,267.995005585
2018-05-03,15.685125024,15.6793445472,15.677540064,9.43921365993,9.43901723206,9.43893340152,9.43889334681,272.262487991,271.375787103,270.591297644,270.024465808,269.060767097,268.431801975,268.053178117
2018-05-04,15.6845892902,15.679619896,15.6777275032,9.43924426299,9.43902986097,9.43894091427,9.43889910853,272.218987694,271.455536574,270.703093611,270.134081826,269.140988683,268.496484022,268.111444205
2018-05-05,15.6859525787,15.6799989311,15.6779104486,9.43927357279,9.43904311115,9.43894886984,9.43890505939,272.322332959,271.554424613,270.803300765,270.231959972,269.221775968,268.563023231,268.170204453
2018-05-06,15.6830864284,15.6796157598,15.6778978045,9.43928587544,9.43905487757,9.43895695129,9.43891116368,272.071077798,271.45439089,270.796635892,270.272005177,269.290893059,268.628644768,268.229035603
2018-05-07,15.6817461316,15.6792505536,15.6778252215,9.43928760662,9.43906437155,9.43896479852,9.4389173223,271.893926756,271.346845161,270.757643283,270.278341863,269.34500105,268.690546159,268.286961786
2018-05-08,15.6817495449,15.6791997231,15.6778158301,9.43929120366,9.43907255606,9.43897227265,9.43892344103,271.894450508,271.330803059,270.752504944,270.289980174,269.390449117,268.747908033,268.343142781
2018-05-09,15.6829280682,15.6795002425,15.6779182989,9.43930486691,9.43908111427,9.43897951759,9.43892948908,272.052756642,271.421765906,270.807420132,270.331655036,269.436710269,268.80208339,268.397380368
2018-05-10,15.6806661948,15.6789638869,15.6777977213,9.43930059061,9.43908788358,9.43898639101,9.43893542181,271.703407263,271.252541441,270.742535435,270.31956181,269.47259575,268.852230324,268.449376706
2018-05-11,15.6784443941,15.6780091815,15.6774437679,9.43926734404,9.43908957755,9.4389923089,9.43894109051,271.054380288,270.854093097,270.529861286,270.216074711,269.481818232,268.89446424,268.497979496
2018-05-12,15.6785302656,15.6778661249,15.6773132349,9.43924683118,9.43908910817,9.4389971508,9.43894636415,271.089898159,270.779772208,270.441792206,270.147533407,269.479714603,268.928390527,268.542277665
2018-05-13,15.6830248995,15.6791119975,15.6776972213,9.43927974969,9.43909440332,9.4390019559,9.43895136458,272.064031375,271.302445736,270.685688684,270.255068491,269.507008156,268.961514454,268.583488298
2018-05-14,15.6867401354,15.6801779243,15.6780987524,9.4393271688,9.43910535038,9.43900760788,9.43895636109,272.372337533,271.59727375,270.898334007,270.397188557,269.561984432,268.999799767,268.623917667
2018-05-15,18.1812307834,15.6838352095,15.6789587063,9.43941590403,9.43912402907,9.43901494991,9.43896170075,273.212443145,272.150132369,271.250747798,270.626809533,269.651813465,269.048473141,268.666319062
2018-05-16,16.7650522646,15.6855712786,15.6795458721,9.43949425222,9.43914627389,9.43902402306,9.43896761748,273.192298446,272.295778039,271.434799435,270.799763978,269.752987379,269.107027657,268.712360305
2018-05-17,16.5833161805,15.6865302841,15.6799518195,9.43955718611,9.43916895115,9.43903437012,9.43897416497,273.186614344,272.359604506,271.542756789,270.922472644,269.850220696,269.171743613,268.762191481
2018-05-18,15.7163239481,15.6849741252,15.6799401876,9.43958533866,9.439188691,9.43904523052,9.43898122188,272.915915693,272.25064578,271.53985009,270.974518455,269.930515584,269.237421749,268.814629794
2018-05-19,21.0702734411,15.6890040898,15.6805724994,9.43964937402,9.43920955218,9.43905651679,9.43898868792,273.224754689,272.487754606,271.684163988,271.080378565,270.011022323,269.30335779,268.86872594
2018-05-20,19.7155599027,15.6891482707,15.6808530228,9.43969752854,9.43923017229,9.43906811155,9.43899648779,273.220664537,272.49397114,271.740330168,271.154103173,270.086671799,269.36876238,268.923779955
2018-05-21,17.6117695755,15.6891004919,15.681023439,9.43973394215,9.43924956026,9.43907980077,9.43900453234,273.207097855,272.491923873,271.772426727,271.206706976,270.154534627,269.432429146,268.979058874
2018-05-22,15.7331912851,15.6869369944,15.6808566631,9.43974231903,9.43926577994,9.4390911998,9.43901269441,272.983600111,272.383920328,271.741031167,271.219608149,270.209136801,269.492431325,269.033648656
2018-05-23,15.9318170948,15.6881538709,15.6810648304,9.4397690034,9.43928133123,9.43910228329,9.43902088311,273.128671535,272.44860108,271.780006366,271.255647044,270.259572295,269.548896727,269.08696231
2018-05-24,18.3173683974,15.6896570011,15.6813735736,9.43980676851,9.4392975614,9.43911323346,9.43902907593,273.213455491,272.515016354,271.834052731,271.304060877,270.310274577,269.602952768,269.138902705
2018-05-25,16.5353515242,15.6899363342,15.6815569393,9.43983880946,9.43931379699,9.43912412298,9.43903727333,273.184818458,272.526015825,271.864207823,271.34351404,270.359199804,269.655082607,269.189525671
2018-05-26,15.7206736187,15.687264771,15.6812875944,9.43983648408,9.4393270795,9.43913465696,9.43904542011,272.938058413,272.402470044,271.819428427,271.341983796,270.398109317,269.704035419,269.238553086
2018-05-27,15.6864236826,15.682920801,15.6803524041,9.43976733792,9.43933202086,9.43914395976,9.43905331371,272.352977791,272.051901162,271.636915252,271.257283476,270.412740427,269.746111965,269.284882818
2018-05-28,15.7405640085,15.6861106084,15.6808570377,9.43979594716,9.43934000049,9.43915258243,9.43906091093,273.002384415,272.332867934,271.741103257,271.293263614,270.435397357,269.784180896,269.328421428
2018-05-29,16.7002592518,15.6894660501,15.6815152345,9.43985611107,9.43935263988,9.43916126959,9.43906838286,273.190447655,272.507274843,271.85746953,271.365349299,270.470188242,269.821660728,269.370271007
2018-05-30,21.1831799782,15.6933953373,15.6821660648,9.43992472089,9.43936982455,9.439170593,9.43907581175,273.225025447,272.636528559,271.955287981,271.441174457,270.515961416,269.860943908,269.410957085
2018-05-31,23.1771617137,16.4795910281,15.6855760551,9.44015533859,9.43940027938,9.43918174736,9.43908354174,275.013771656,273.182530282,272.296121056,271.649572106,270.592827412,269.906709026,269.452348572
2018-06-01,22.8939787985,18.5871571478,15.6873463423,9.44033126294,9.43943724714,9.43919529966,9.43909193667,275.894130778,273.215246164,272.406949692,271.777986259,270.680238498,269.960583767,269.496248046
2018-06-02,22.7047287767,18.353422084,15.6882791506,9.44044894626,9.43947231564,9.43921053278,9.43910117988,273.60070859,273.213710481,272.454654124,271.852737007,270.757883847,270.018988913,269.543362296
2018-06-03,22.1801241819,17.7180725696,15.6888568905,9.44053614087,9.43950437034,9.43922632118,9.43911100238,273.227101674,273.208264682,272.481287124,271.903311388,270.824727885,270.077250716,269.592081428
2018-06-04,22.3814565743,17.3510157154,15.6893556372,9.44060878865,9.43953375394,9.43924218656,9.43912121541,273.405080129,273.203775037,272.502713114,271.942499491,270.882799699,270.133597393,269.641325354
2018-06-05,22.30977507,19.5062718809,15.6910226579,9.44072406733,9.43956369826,9.43925814006,9.43913170395,275.939778454,273.219844816,272.565445867,271.99808275,270.938922821,270.188158368,269.690462415
2018-06-06,22.2423005486,19.2462189467,15.6915099826,9.4408012637,9.43959231631,9.43927407179,9.43914238208,273.617736998,273.218726942,272.581581983,272.03337775,270.990009889,270.240660288,269.739057542
2018-06-07,19.7583428383,18.5386293646,15.6914106009,9.44084375686,9.43961814449,9.4392897352,9.43915315315,273.220824261,273.214942972,272.578362912,272.052616688,271.034175056,270.290448545,269.786676452
2018-06-08,19.6233704689,17.8564382422,15.6914345681,9.44087953953,9.4396416749,9.43930497507,9.43916392574,273.220311535,273.209652702,272.579142514,272.068232825,271.072879497,270.337240269,269.832956479
2018-06-09,22.1289437776,17.8245692393,15.6917072306,9.44092191837,9.43966403446,9.43931979315,9.43917463933,273.711065312,273.20934502,272.587866448,272.085713418,271.108336658,270.381254261,269.877704497
2018-06-10,22.0727698298,19.1446925,15.6928555407,9.44100166409,9.43968751519,9.43933441771,9.43918529249,275.069482673,273.218256567,272.621896369,272.115963895,271.144174214,270.423328998,269.920988103
2018-06-11,22.0599035112,20.7176516894,15.6990089301,9.44125676701,9.43971976743,9.43934973627,9.43919603364,275.486440999,273.223851232,272.751786346,272.198996943,271.191000187,270.466015773,269.963455474
