# Observation File: observation.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [s]
# -----------------------------------------------------------------------------
# Observation Name: point -0.01 temperature [K]
# Region: subsurface point -0.01
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.04 temperature [K]
# Region: subsurface point -0.04
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.1 temperature [K]
# Region: subsurface point -0.1
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.2 temperature [K]
# Region: subsurface point -0.2
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.4 temperature [K]
# Region: subsurface point -0.4
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.8 temperature [K]
# Region: subsurface point -0.8
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -1.2 temperature [K]
# Region: subsurface point -1.2
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -1.6 temperature [K]
# Region: subsurface point -1.6
# Functional: point
# Variable: temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.01 saturation liquid
# Region: subsurface point -0.01
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.04 saturation liquid
# Region: subsurface point -0.04
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.1 saturation liquid
# Region: subsurface point -0.1
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.2 saturation liquid
# Region: subsurface point -0.2
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.4 saturation liquid
# Region: subsurface point -0.4
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -0.8 saturation liquid
# Region: subsurface point -0.8
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -1.2 saturation liquid
# Region: subsurface point -1.2
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: point -1.6 saturation liquid
# Region: subsurface point -1.6
# Functional: point
# Variable: saturation_liquid
# Number of Vectors: 1
# =============================================================================
"time [s]" "point -0.01 temperature [K]" "point -0.04 temperature [K]" "point -0.1 temperature [K]" "point -0.2 temperature [K]" "point -0.4 temperature [K]" "point -0.8 temperature [K]" "point -1.2 temperature [K]" "point -1.6 temperature [K]" "point -0.01 saturation liquid" "point -0.04 saturation liquid" "point -0.1 saturation liquid" "point -0.2 saturation liquid" "point -0.4 saturation liquid" "point -0.8 saturation liquid" "point -1.2 saturation liquid" "point -1.6 saturation liquid"
0.000000000000e+00 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 2.701500000000e+02 2.243296144196e-01 2.243296144196e-01 2.243296144196e-01 2.243296144196e-01 1.595077255975e-01 1.595077255975e-01 1.595077255722e-01 1.595077255317e-01
8.640000000000e+04 2.689411341445e+02 2.689411341445e+02 2.695404419360e+02 2.699099963173e+02 2.700414617837e+02 2.701331768878e+02 2.701480130956e+02 2.701496827797e+02 2.243279771572e-01 2.243279771572e-01 2.243286483815e-01 2.243291895738e-01 1.595070066247e-01 1.595076105435e-01 1.595077119102e-01 1.595077233492e-01
1.728000000000e+05 2.676601800127e+02 2.676601800127e+02 2.687191866791e+02 2.694757522200e+02 2.697807575801e+02 2.700581732814e+02 2.701305458392e+02 2.701448498442e+02 2.243270436013e-01 2.243270436013e-01 2.243277757123e-01 2.243285651110e-01 1.595054755591e-01 1.595071136071e-01 1.595075925985e-01 1.595076901575e-01
2.592000000000e+05 2.664326712271e+02 2.664326712271e+02 2.678591097779e+02 2.689674815951e+02 2.694431716613e+02 2.699354284279e+02 2.700932467109e+02 2.701321698470e+02 2.243264897508e-01 2.243264897508e-01 2.243271582313e-01 2.243280025270e-01 1.595038209573e-01 1.595063523231e-01 1.595073425015e-01 1.595076035915e-01
3.456000000000e+05 2.653393588374e+02 2.653393588374e+02 2.670411988911e+02 2.684391400542e+02 2.690649908196e+02 2.697729776005e+02 2.700338050538e+02 2.701087743099e+02 2.243261461687e-01 2.243261461687e-01 2.243267357920e-01 2.243275492645e-01 1.595022985239e-01 1.595054324064e-01 1.595069566135e-01 1.595074458127e-01
4.320000000000e+05 2.643198169060e+02 2.643198169060e+02 2.662590891800e+02 2.679064819579e+02 2.686650750202e+02 2.695795688098e+02 2.699524411989e+02 2.700728883051e+02 2.243259041591e-01 2.243259041591e-01 2.243264277271e-01 2.243271868441e-01 1.595009730080e-01 1.595044490376e-01 1.595064522389e-01 1.595072085769e-01
5.184000000000e+05 2.634344937624e+02 2.634344937624e+02 2.655470591561e+02 2.673925182201e+02 2.682618103546e+02 2.693642215828e+02 2.698510933368e+02 2.700238348823e+02 2.243257361777e-01 2.243257361777e-01 2.243262036479e-01 2.243269021682e-01 1.594998598715e-01 1.595034748875e-01 1.595058596277e-01 1.595068933225e-01
6.048000000000e+05 2.626633073439e+02 2.626633073439e+02 2.649061089196e+02 2.669071428619e+02 2.678668319599e+02 2.691349539349e+02 2.697326272566e+02 2.699618434151e+02 2.243256135272e-01 2.243256135272e-01 2.243260358229e-01 2.243266773637e-01 1.594989372880e-01 1.595025548814e-01 1.595052125605e-01 1.595065091369e-01
6.912000000000e+05 2.618974173147e+02 2.618974173147e+02 2.642833368149e+02 2.664335209562e+02 2.674764383876e+02 2.688959724978e+02 2.695998078112e+02 2.698876811477e+02 2.243255087707e-01 2.243255087707e-01 2.243258965568e-01 2.243264900625e-01 1.594981542103e-01 1.595017035134e-01 1.595045396775e-01 1.595060691772e-01
7.776000000000e+05 2.612625709931e+02 2.612625709931e+02 2.637310249945e+02 2.659910642913e+02 2.671005092357e+02 2.686520212037e+02 2.694554057193e+02 2.698024533370e+02 2.243254324300e-01 2.243254324300e-01 2.243257888330e-01 2.243263380115e-01 1.594974974878e-01 1.595009295314e-01 1.595038643327e-01 1.595055882356e-01
