name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
N_M,1.2,0.4875,0.225,2.175,1.19601,0.486784,0.22244,2.16958
TCS_M,1,0.425,0.15,1.85,1.0002,0.424994,0.150207,1.85018
AF_M,0.05,0.02,0.01,0.09,0.0479461,0.02,0.00794613,0.0879461
AF_P,0.005,0.002,0.001,0.009,0.00446325,0.002,0.00046325,0.00846325
