name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
N_M,1.2,0.4875,0.225,2.175,1.18136,0.486474,0.208412,2.15431
TCS_M,1,0.425,0.15,1.85,1.00013,0.424994,0.150146,1.85012
AF_M,0.05,0.02,0.01,0.09,0.0453837,0.02,0.0053837,0.0853837
AF_P,0.005,0.002,0.001,0.009,0.00525368,0.002,0.00125368,0.00925368
