iteration,_is_super,_lambda,_scale_factor,alpha_p,alpha_m,n_p,n_m,wr_p,wr_m,tcs_p,tcs_m,tcd_p,tcd_m,af_p,af_m,auf_p,auf_m,por_p,por_m,perm_p,perm_m,den_p,den_m
12,0,0.1,0.75,0.0025,0.0031936,1.98258,2.05178,0.228938,0.198873,0.510836,0.941941,0.152654,0.977618,1.49895,1.4997,0.456394,0.69878,0.687762,0.465818,1.33666e-11,2.5e-14,900,1900
12,0,1,1,0.0025,0.0031936,1.98819,2.05125,0.230281,0.196227,0.505607,0.942781,0.148945,0.978081,1.49936,1.49967,0.458807,0.69878,0.684253,0.468311,1.33666e-11,2.5e-14,900,1900
12,0,1,0.75,0.0025,0.0031936,1.98842,2.05122,0.230323,0.1961,0.50539,0.942815,0.148792,0.978099,1.49938,1.49967,0.458905,0.69878,0.684109,0.46841,1.33666e-11,2.5e-14,900,1900
12,0,10,1,0.0025,0.0031936,1.989,2.05116,0.230433,0.195771,0.504828,0.942905,0.148395,0.978145,1.49942,1.49967,0.459161,0.69878,0.683737,0.468668,1.33666e-11,2.5e-14,900,1900
12,0,10,0.75,0.0025,0.0031936,1.98902,2.05116,0.230438,0.195758,0.504806,0.942909,0.14838,0.978146,1.49943,1.49967,0.459171,0.69878,0.683722,0.468678,1.33666e-11,2.5e-14,900,1900
12,0,100,1,0.0025,0.0031936,1.98908,2.05115,0.230448,0.195725,0.50475,0.942918,0.14834,0.978151,1.49943,1.49967,0.459197,0.69878,0.683685,0.468703,1.33666e-11,2.5e-14,900,1900
12,0,100,0.75,0.0025,0.0031936,1.98908,2.05115,0.230449,0.195723,0.504747,0.942918,0.148339,0.978151,1.49943,1.49967,0.459198,0.69878,0.683683,0.468704,1.33666e-11,2.5e-14,900,1900
12,0,1000,1,0.0025,0.0031936,1.98909,2.05115,0.23045,0.19572,0.504742,0.942919,0.148335,0.978152,1.49943,1.49967,0.4592,0.69878,0.68368,0.468707,1.33666e-11,2.5e-14,900,1900
12,0,1000,0.75,0.0025,0.0031936,1.98909,2.05115,0.23045,0.19572,0.504742,0.942919,0.148334,0.978152,1.49943,1.49967,0.459201,0.69878,0.683679,0.468707,1.33666e-11,2.5e-14,900,1900
13,0,0.1,1,0.0025,0.0031936,1.98041,2.05199,0.228434,0.199924,0.512868,0.941615,0.154095,0.97744,1.49878,1.49971,0.455459,0.69878,0.689123,0.464854,1.33666e-11,2.5e-14,900,1900
13,0,0.1,0.75,0.0025,0.0031936,1.98041,2.05199,0.228434,0.199924,0.512868,0.941615,0.154095,0.97744,1.49878,1.49971,0.455459,0.69878,0.689123,0.464854,1.33666e-11,2.5e-14,900,1900
13,0,1,1,0.0025,0.0031936,1.98041,2.05199,0.228434,0.199924,0.512868,0.941615,0.154095,0.97744,1.49878,1.49971,0.455459,0.69878,0.689123,0.464854,1.33666e-11,2.5e-14,900,1900
13,0,1,0.75,0.0025,0.0031936,1.98041,2.05199,0.228434,0.199924,0.512868,0.941615,0.154095,0.97744,1.49878,1.49971,0.455459,0.69878,0.689123,0.464854,1.33666e-11,2.5e-14,900,1900
13,0,10,1,0.0025,0.0031936,1.98041,2.05199,0.228434,0.199924,0.512868,0.941615,0.154094,0.97744,1.49878,1.49971,0.455459,0.69878,0.689123,0.464854,1.33666e-11,2.5e-14,900,1900
13,0,10,0.75,0.0025,0.0031936,1.98041,2.05199,0.228434,0.199924,0.512868,0.941615,0.154094,0.97744,1.49878,1.49971,0.455459,0.69878,0.689123,0.464854,1.33666e-11,2.5e-14,900,1900
13,0,100,1,0.0025,0.0031936,1.98041,2.05199,0.228434,0.199924,0.512868,0.941615,0.154094,0.97744,1.49878,1.49971,0.455459,0.69878,0.689123,0.464854,1.33666e-11,2.5e-14,900,1900
13,0,100,0.75,0.0025,0.0031936,1.98041,2.05199,0.228434,0.199924,0.512868,0.941615,0.154094,0.97744,1.49878,1.49971,0.455459,0.69878,0.689123,0.464854,1.33666e-11,2.5e-14,900,1900
13,0,1000,1,0.0025,0.0031936,1.98041,2.05199,0.228433,0.199924,0.512869,0.941615,0.154095,0.97744,1.49878,1.49971,0.455458,0.69878,0.689124,0.464854,1.33666e-11,2.5e-14,900,1900
13,0,1000,0.75,0.0025,0.0031936,1.98041,2.05199,0.228433,0.199924,0.512869,0.941615,0.154095,0.97744,1.49878,1.49971,0.455459,0.69878,0.689123,0.464854,1.33666e-11,2.5e-14,900,1900
14,0,0.1,1,0.0025,0.0031936,1.9718,2.05293,0.226033,0.204295,0.521271,0.940461,0.159324,0.976893,1.49825,1.49974,0.452124,0.698773,0.694425,0.46087,1.33666e-11,2.5e-14,900,1900
14,0,0.1,0.75,0.0025,0.0031936,1.97395,2.05269,0.226633,0.203202,0.519171,0.940749,0.158017,0.97703,1.49838,1.49973,0.452958,0.698775,0.6931,0.461866,1.33666e-11,2.5e-14,900,1900
14,0,1,1,0.0025,0.0031936,1.97952,2.0521,0.228214,0.200444,0.513758,0.941492,0.154648,0.977385,1.49872,1.49972,0.455107,0.69878,0.689679,0.464445,1.33666e-11,2.5e-14,900,1900
14,0,1,0.75,0.0025,0.0031936,1.97974,2.05207,0.228269,0.200314,0.513535,0.941523,0.15451,0.977399,1.49874,1.49971,0.455195,0.69878,0.68954,0.464548,1.33666e-11,2.5e-14,900,1900
14,0,10,1,0.0025,0.0031936,1.98032,2.052,0.228412,0.199977,0.512958,0.941602,0.15415,0.977434,1.49878,1.49971,0.455423,0.69878,0.689179,0.464813,1.33666e-11,2.5e-14,900,1900
14,0,10,0.75,0.0025,0.0031936,1.98034,2.052,0.228417,0.199963,0.512935,0.941605,0.154136,0.977436,1.49878,1.49971,0.455432,0.69878,0.689165,0.464824,1.33666e-11,2.5e-14,900,1900
14,0,100,1,0.0025,0.0031936,1.9804,2.05199,0.228431,0.199929,0.512877,0.941613,0.1541,0.977439,1.49878,1.49971,0.455455,0.69878,0.689129,0.46485,1.33666e-11,2.5e-14,900,1900
14,0,100,0.75,0.0025,0.0031936,1.9804,2.05199,0.228432,0.199928,0.512875,0.941614,0.154099,0.977439,1.49878,1.49971,0.455456,0.69878,0.689127,0.464851,1.33666e-11,2.5e-14,900,1900
14,0,1000,1,0.0025,0.0031936,1.98041,2.05199,0.228433,0.199924,0.512869,0.941615,0.154095,0.97744,1.49878,1.49971,0.455458,0.69878,0.689124,0.464854,1.33666e-11,2.5e-14,900,1900
14,0,1000,0.75,0.0025,0.0031936,1.98041,2.05199,0.228433,0.199924,0.512869,0.941615,0.154095,0.97744,1.49878,1.49971,0.455459,0.69878,0.689123,0.464854,1.33666e-11,2.5e-14,900,1900
15,0,0.1,1,0.0025,0.0031936,1.9718,2.05293,0.226033,0.204295,0.521272,0.940461,0.159324,0.976893,1.49825,1.49974,0.452124,0.698773,0.694426,0.46087,1.33666e-11,2.5e-14,900,1900
15,0,0.1,0.75,0.0025,0.0031936,1.9718,2.05293,0.226033,0.204295,0.521272,0.940461,0.159324,0.976893,1.49825,1.49974,0.452124,0.698773,0.694426,0.46087,1.33666e-11,2.5e-14,900,1900
15,0,1,1,0.0025,0.0031936,1.97091,2.05303,0.22575,0.204728,0.522107,0.940342,0.159842,0.97684,1.4982,1.49975,0.451793,0.698773,0.694975,0.460412,1.50069e-11,2.5e-14,900,1900
15,0,1,0.75,0.0025,0.0031936,1.97114,2.053,0.225821,0.20462,0.521898,0.940372,0.159713,0.976853,1.49821,1.49974,0.451875,0.698773,0.694837,0.460527,1.45968e-11,2.5e-14,900,1900
15,0,10,1,0.0025,0.0031936,1.97171,2.05294,0.226005,0.204339,0.521355,0.940449,0.159376,0.976888,1.49825,1.49974,0.45209,0.698773,0.694481,0.460824,1.52736e-11,2.5e-14,900,1900
15,0,10,0.75,0.0025,0.0031936,1.97174,2.05293,0.226012,0.204328,0.521334,0.940452,0.159363,0.976889,1.49825,1.49974,0.452099,0.698773,0.694467,0.460836,1.47969e-11,2.5e-14,900,1900
15,0,100,1,0.0025,0.0031936,1.97179,2.05293,0.22603,0.204299,0.52128,0.940459,0.159329,0.976893,1.49825,1.49974,0.45212,0.698773,0.694431,0.460866,1.53005e-11,2.5e-14,900,1900
15,0,100,0.75,0.0025,0.0031936,1.9718,2.05293,0.226031,0.204298,0.521278,0.94046,0.159328,0.976893,1.49825,1.49974,0.452121,0.698773,0.69443,0.460867,1.4817e-11,2.5e-14,900,1900
15,0,1000,1,0.0025,0.0031936,1.9718,2.05293,0.226033,0.204295,0.521272,0.94046,0.159324,0.976893,1.49825,1.49974,0.452123,0.698773,0.694426,0.46087,1.53032e-11,2.5e-14,900,1900
15,0,1000,0.75,0.0025,0.0031936,1.9718,2.05293,0.226033,0.204295,0.521272,0.940461,0.159324,0.976893,1.49825,1.49974,0.452123,0.698773,0.694426,0.46087,1.4819e-11,2.5e-14,900,1900
16,0,0.1,1,0.0025,0.0031936,1.96927,2.05321,0.225201,0.205399,0.523622,0.940139,0.160725,0.976737,1.49809,1.49975,0.451209,0.698773,0.695971,0.459517,1.33666e-11,2.5e-14,900,1900
16,0,0.1,0.75,0.0025,0.0031936,1.96968,2.05317,0.225338,0.205231,0.523243,0.94019,0.160504,0.976763,1.49812,1.49975,0.451355,0.698773,0.695722,0.459741,1.37766e-11,2.5e-14,900,1900
16,0,1,1,0.0025,0.0031936,1.97073,2.05305,0.225692,0.204812,0.522278,0.940319,0.159942,0.976829,1.49818,1.49975,0.451727,0.698773,0.695086,0.460312,1.33666e-11,2.5e-14,900,1900
16,0,1,0.75,0.0025,0.0031936,1.97078,2.05305,0.225707,0.204791,0.522235,0.940325,0.159917,0.976832,1.49819,1.49975,0.451743,0.698773,0.695058,0.460337,1.37766e-11,2.5e-14,900,1900
16,0,10,1,0.0025,0.0031936,1.9709,2.05303,0.225745,0.204737,0.522124,0.94034,0.159852,0.976839,1.49819,1.49975,0.451786,0.698773,0.694986,0.460402,1.33666e-11,2.5e-14,900,1900
16,0,10,0.75,0.0025,0.0031936,1.9709,2.05303,0.225746,0.204735,0.52212,0.940341,0.15985,0.976839,1.49819,1.49975,0.451788,0.698773,0.694983,0.460405,1.37766e-11,2.5e-14,900,1900
16,0,100,1,0.0025,0.0031936,1.97091,2.05303,0.22575,0.204729,0.522109,0.940342,0.159843,0.97684,1.4982,1.49975,0.451792,0.698773,0.694976,0.460411,1.33666e-11,2.5e-14,900,1900
16,0,100,0.75,0.0025,0.0031936,1.97091,2.05303,0.22575,0.204729,0.522108,0.940342,0.159843,0.97684,1.4982,1.49975,0.451792,0.698773,0.694975,0.460412,1.37766e-11,2.5e-14,900,1900
16,0,1000,1,0.0025,0.0031936,1.97091,2.05303,0.22575,0.204729,0.522108,0.940342,0.159843,0.97684,1.4982,1.49975,0.451792,0.698773,0.694975,0.460412,1.50069e-11,2.5e-14,900,1900
16,0,1000,0.75,0.0025,0.0031936,1.97091,2.05303,0.22575,0.204728,0.522108,0.940342,0.159842,0.97684,1.4982,1.49975,0.451792,0.698773,0.694975,0.460412,1.50069e-11,2.5e-14,900,1900
