,Name,Group,Measured,Modelled,Residual,Weight,Weighted_Residual,Absolute_Residual,Weighted_Absolute_Residual,Weighted_Sq_Residual,Phi_Percent
2438,stemp_1.6_242,temp,276.3996,271.701664912,4.6979350878,0.0004430657,0.0020814938982306685,4.6979350878,0.0020814938982306685,4.332616848371504e-06,0.0236158187611763
2439,stemp_1.6_243,temp,276.4122,271.707972583,4.7042274171,0.0004430657,0.0020842818135166034,4.7042274171,0.0020842818135166034,4.344230678156061e-06,0.02367912232779986
2440,stemp_1.6_244,temp,276.3777,271.714200363,4.6634996371,0.0004430657,0.0020662367311614577,4.6634996371,0.0020662367311614577,4.269334229200786e-06,0.023270883836771446
2441,stemp_1.6_245,temp,276.3293,271.720334797,4.6089652034,0.0004430657,0.0020420743941200635,4.6089652034,0.0020420743941200635,4.170067831120824e-06,0.02272981192845989
2442,stemp_1.6_246,temp,276.277,271.726368797,4.5506312029,0.0004430657,0.0020162285993547305,4.5506312029,0.0020162285993547305,4.0651777648559385e-06,0.02215808706068388
2443,stemp_1.6_247,temp,276.1973,271.732305826,4.4649941742,0.0004430657,0.001978285769287845,4.4649941742,0.001978285769287845,3.9136145849668005e-06,0.021331960792796895
2444,stemp_1.6_248,temp,276.1085,271.738127845,4.3703721555,0.0004430657,0.0019363619983371165,4.3703721555,0.0019363619983371165,3.749497788604111e-06,0.020437408457751865
2445,stemp_1.6_249,temp,276.0237,271.743832835,4.2798671652,0.0004430657,0.0018962623414563535,4.2798671652,0.0018962623414563535,3.5958108676255322e-06,0.01959970630249262
2446,stemp_1.6_250,temp,275.9304,271.749397681,4.1810023195,0.0004430657,0.0018524587193908912,4.1810023195,0.0018524587193908912,3.431603307047341e-06,0.01870465923843316
2447,stemp_1.6_251,temp,275.809,271.754827749,4.0541722514,0.0004430657,0.001796264666487117,4.0541722514,0.001796264666487117,3.226566752070073e-06,0.01758706534743883
2448,stemp_1.6_252,temp,275.6785,271.7601604,3.9183395997,0.0004430657,0.0017360818775788002,3.9183395997,0.0017360818775788002,3.0139802856575324e-06,0.016428319112178152
2449,stemp_1.6_253,temp,275.5505,271.76534421,3.7851557901,0.0004430657,0.0016770726997497097,3.7851557901,0.0016770726997497097,2.81257284024578e-06,0.015330506428884165
