TIMESTAMP,Soil moisture at - 0.04 m (%),Soil moisture at - 0.1 m (%),Soil moisture at - 0.2 m (%),Soil moisture at - 0.4 m (%),Soil moisture at - 0.8 m (%),Soil moisture at - 1.2 m (%),Soil moisture at - 1.6 m (%),Soil temperature at - 0.04 m (K),Soil temperature at - 0.1 m (K),Soil temperature at - 0.2 m (K),Soil temperature at - 0.4 m (K),Soil temperature at - 0.8 m (K),Soil temperature at - 1.2 m (K),Soil temperature at - 1.6 m (K)
2018-05-04,14.5616004971,14.5593225826,14.5586088389,7.79339283811,7.79315652586,7.79302850905,7.79296177138,272.079047729,271.00913702,269.992337217,269.441904861,268.713936312,268.178697554,267.842809147
2018-05-05,14.5620789763,14.5594250167,14.5586529146,7.79342728882,7.79317663802,7.79304178422,7.79297198192,272.179173608,271.102789857,270.083153576,269.528242845,268.787498523,268.240384849,267.897184992
2018-05-06,14.5610671474,14.5593367128,14.5586595495,7.79344665255,7.79319504403,7.79305522862,7.79298242135,271.939073842,271.02257508,270.096363201,269.575455638,268.852708687,268.301279561,267.951611511
2018-05-07,14.5605598135,14.5592447799,14.5586526793,7.79345608547,7.79321068995,7.79306831848,7.79299293051,271.765896208,270.931912445,270.082683063,269.598310614,268.906635779,268.359098965,268.005246072
2018-05-08,14.5605569775,14.5592343467,14.558657035,7.79346656471,7.79322463496,7.79308085903,7.79300336468,271.764785011,270.921120154,270.091370748,269.62307033,268.953556642,268.413181671,268.057387227
2018-05-09,14.5609992098,14.5593193075,14.5586837407,7.79348586966,7.79323888864,7.79309306463,7.79301368178,271.918498583,271.005997442,270.143554037,269.667253391,269.000401109,268.464631406,268.107888998
2018-05-10,14.5601550904,14.5591830309,14.5586670223,7.7934891941,7.7932509748,7.79310472618,7.79302381378,271.586365145,270.866431574,270.111102046,269.675230113,269.039329261,268.512728945,268.156495321
2018-05-11,14.5592714453,14.5589096719,14.5585975613,7.7934644673,7.79325687299,7.79311499784,7.79303352831,270.959015042,270.521485506,269.968206996,269.619558433,269.058169926,268.554263203,268.20220529
2018-05-12,14.5592974578,14.5588640796,14.5585702663,7.79344896474,7.79325972826,7.79312370838,7.79304262803,270.984808101,270.453256453,269.908209773,269.583404601,269.067285122,268.588891975,268.244250999
2018-05-13,14.5610161337,14.5592259959,14.5586557721,7.79348438055,7.79326910559,7.79313235608,7.79305131337,271.923690813,270.912403969,270.08885711,269.664779457,269.096506297,268.622745778,268.283704481
2018-05-14,14.5624058742,14.5595255541,14.558745946,7.79353438654,7.79328539659,7.79314220362,7.79306000353,272.237245337,271.186895013,270.258308617,269.773646616,269.146200813,268.6606748,268.322534107
2018-05-15,16.0508173183,14.5605660683,14.558941381,7.79362946697,7.79331254095,7.79315467438,7.7930692766,273.209193956,271.768340476,270.566890203,269.961845934,269.226209032,268.707782673,268.363273826
2018-05-16,14.8617181067,14.5609670631,14.5590671038,7.79371118644,7.79334480523,7.79316983901,7.79307951475,273.16294462,271.908510851,270.732139431,270.107727012,269.31716983,268.763718883,268.40744249
2018-05-17,14.6561051191,14.5610810913,14.559143558,7.79377371334,7.79337740505,7.79318688412,7.79309077176,273.101260867,271.943210011,270.822454632,270.210865604,269.404841352,268.824892661,268.455052162
2018-05-18,14.5652324421,14.5603860047,14.5590982512,7.7937876295,7.79340361379,7.79320420785,7.79310273136,272.54584402,271.694239172,270.769787592,270.234113666,269.472519088,268.885300125,268.504571543
2018-05-19,18.1147812825,14.5617737594,14.5592733263,7.79386589782,7.79343383744,7.79322219876,7.79311527111,273.256725687,272.117661862,270.960901332,270.350484795,269.547401972,268.946230358,268.555356022
2018-05-20,17.8437695916,14.5633319587,14.559533873,7.79399584084,7.79347291026,7.79324149012,7.79312833625,273.221999971,272.368886356,271.193538239,270.523599823,269.639541895,269.009613049,268.607071656
2018-05-21,16.3109203077,14.5621417998,14.5594881337,7.79402683409,7.79351024079,7.79326277219,7.79314232378,273.21220171,272.190914982,271.156430933,270.563753126,269.723345453,269.077302065,268.661131883
2018-05-22,14.5998906662,14.5617000785,14.5594702728,7.79404560776,7.79353933376,7.79328377562,7.79315696878,273.026871867,272.101595098,271.141545908,270.58739322,269.785980089,269.141917262,268.716337877
2018-05-23,14.6305986186,14.5617062226,14.559481918,7.79406598471,7.79356338123,7.79330325698,7.79317160106,273.078557359,272.102954433,271.151276548,270.6120395,269.836033125,269.199999591,268.770123243
2018-05-24,16.1237611597,14.5620872789,14.5595434692,7.79410391497,7.7935877288,7.79332204423,7.79318610797,273.210111337,272.180742197,271.201144527,270.655838548,269.885132233,269.254401497,268.822143514
2018-05-25,14.7368485575,14.5620372731,14.5595729355,7.79413513831,7.79361158869,7.79334035991,7.79320046784,273.138065297,272.171215397,271.224126478,270.691013431,269.931820902,269.30597955,268.872404049
2018-05-26,14.5667854674,14.5610242038,14.5594682958,7.79411697557,7.79362864968,7.79335742677,7.79321450555,272.639392756,271.926150949,271.139884307,270.67203871,269.964486248,269.352796722,268.920393778
2018-05-27,14.5622472099,14.5602968018,14.5593263868,7.79406707304,7.79363615798,7.79337218097,7.79322787839,272.209975225,271.654424272,271.012771997,270.615983893,269.978809661,269.392338039,268.965095203
2018-05-28,14.5750259147,14.5610112533,14.5594194089,7.79409535823,7.79364765029,7.79338575911,7.79324058367,272.867140888,271.922198101,271.097880453,270.648208308,270.000217842,269.427988952,269.006677203
2018-05-29,15.21179438,14.5619315941,14.5595680068,7.79416150916,7.79366752127,7.79339982447,7.79325297007,273.189539985,272.150436702,271.220321153,270.720765043,270.036374934,269.464195331,269.04640824
2018-05-30,17.874796521,14.5660399054,14.5599141464,7.7943021581,7.79370195315,7.79341640643,7.79326567802,273.804310615,272.598484681,271.454795233,270.860955732,270.09691973,269.505963297,269.086367097
2018-05-31,17.8009139771,14.9825695606,14.5606504897,7.79456249054,7.79375588589,7.79343665204,7.79327918053,275.406944203,273.175757664,271.800486385,271.079305304,270.186894891,269.555662605,269.127959597
2018-06-01,17.7659748401,15.9760718799,14.5610093306,7.79475390893,7.79382023656,7.79346213987,7.79329435377,275.960855866,273.208182726,271.921609031,271.215851284,270.287467182,269.616289375,269.173669331
2018-06-02,17.7396963001,15.7630916991,14.5612246242,7.79489228589,7.79388229941,7.79349098164,7.79331142415,273.667206053,273.204811359,271.984161883,271.304209724,270.378169411,269.68241494,269.223837879
2018-06-03,17.4414131145,14.9539707714,14.5613387378,7.7949906491,7.79393762295,7.79352078088,7.79332992428,273.220194613,273.173254929,272.014743703,271.362590414,270.454288734,269.748123948,269.276763648
2018-06-04,17.6488466801,14.5852905454,14.5611360724,7.79500141175,7.79398150908,7.79354962949,7.79334900294,273.345574276,272.966564747,271.959240676,271.370719252,270.511837326,269.809350682,269.329834345
2018-06-05,17.6244065667,15.728476137,14.5615354711,7.79512970055,7.79402830258,7.79357808766,7.79336838802,275.951597048,273.204179637,272.063779953,271.439005465,270.570358523,269.867575659,269.382252326
2018-06-06,17.5945612221,15.2719794354,14.5617006486,7.79522983468,7.79407557023,7.79360648648,7.79338799393,273.649234338,273.192021299,272.10172138,271.489485212,270.626824601,269.923642263,269.433788974
2018-06-07,15.7037858622,14.6321141046,14.5616163981,7.79526617958,7.79411702416,7.79363422282,7.79340765644,273.203711964,273.080218038,272.082714531,271.508182099,270.674384163,269.976538323,269.484043405
2018-06-08,15.2635459561,14.5673011963,14.5609884699,7.79513363246,7.79413760357,7.7936589464,7.79342681987,273.191692509,272.664238317,271.915180154,271.445606335,270.697605651,270.022212611,269.531699785
2018-06-09,17.5452368579,14.5674413264,14.5608855117,7.79508758875,7.79415089594,7.79368041128,7.79344505826,273.411277613,272.670567156,271.882412342,271.422084442,270.712426193,270.06078795,269.575891154
2018-06-10,17.5047061479,14.9520967105,14.5616807469,7.79529304252,7.79418215335,7.79370160398,7.79346281403,275.1222287,273.17308165,272.097294428,271.521595545,270.745889388,270.097929302,269.617863193
2018-06-11,17.4856911543,15.8386199756,14.5620317527,7.79545546556,7.794228958,7.79372491069,7.79348041888,275.52513097,273.206101191,272.1701519,271.593621089,270.794218305,270.137732954,269.658492808
2018-06-12,17.4839276317,17.3415636371,14.5623442076,7.7955926206,7.79427901739,7.79375053825,7.79349848329,276.477631452,273.219688254,272.22684132,271.649680798,270.843810806,270.180289893,269.699199131
2018-06-13,17.5165414657,18.7904804784,14.5634947724,7.79588850209,7.79434350971,7.79377926947,7.79351746749,276.418025431,273.225200155,272.388119833,271.755211691,270.904508188,270.226559027,269.740942821
2018-06-14,17.5675971883,19.200749669,14.5704457483,7.79674692797,7.79445328459,7.79381515433,7.7935383314,276.315894524,273.845812844,272.774705007,271.98321776,271.000235539,270.282314163,269.785641994
2018-06-15,17.5950673071,18.9186245841,14.5838053211,7.79765175178,7.79458850218,7.79385894695,7.7935618547,275.453044539,274.128633922,272.956825072,272.151081874,271.10720014,270.347472381,269.834619511
2018-06-16,17.6102933249,18.7151205448,14.5712495539,7.79754739406,7.79469069362,7.79390476173,7.79358745293,274.229966187,273.6040504,272.795176075,272.143204137,271.181509942,270.412469641,269.886283399
2018-06-17,17.6182682286,18.5571306427,14.599649611,7.79851543539,7.79481266268,7.79395323563,7.79361480648,275.84687198,274.278772582,273.026205989,272.273423925,271.262885436,270.477959006,269.939697031
2018-06-18,17.6227749264,18.4482062159,14.9169902087,7.79976449923,7.79495668753,7.79400576705,7.79364399014,276.844596551,274.860561715,273.169593536,272.394892491,271.350341379,270.54539965,269.994743725
